,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
100,645.0,119.0,21.0,ema,StochAstic_k,0.237078851389347,0.2358665632806706,6.0,134.0,2.0,20T,0.3511020658135158
49,889.0,777.0,28.0,wma,StochAstic_k,0.24534452888833458,0.24362355755391685,5.0,74.0,2.0,20T,0.3199573361444145
101,787.0,722.0,40.0,sma,StochAstic_k,0.2708316348656648,0.2700413289080484,1.0,278.0,3.0,20T,0.3180734611983342
102,869.0,750.0,4.0,ema,StochAstic_k,0.2420708797398547,0.2410686576310305,5.0,47.0,8.0,20T,0.3062077184740389
103,447.0,284.0,22.0,sma,StochAstic_k,0.201831066225768,0.2000987637507067,3.0,436.0,3.0,20T,0.2993184584004645
104,845.0,111.0,37.0,sma,StochAstic_k,0.2110088268582966,0.21045353873506,4.0,451.0,2.0,20T,0.2946409546842914
105,474.0,257.0,3.0,sma,StochAstic_d,0.3234740807269903,0.3230997351723279,3.0,195.0,4.0,20T,0.2817495866520988
106,751.0,632.0,41.0,sma,StochAstic_k,0.2270433215551825,0.2256713064832283,2.0,373.0,3.0,20T,0.2763720353841078
107,418.0,31.0,12.0,ema,StochAstic_k,0.1633892224752295,0.1614466016349983,5.0,447.0,3.0,20T,0.266062402608673
108,551.0,408.0,2.0,wma,StochAstic_d,0.2997299877327004,0.2983865124303349,2.0,139.0,2.0,20T,0.2658130057387939
109,808.0,417.0,3.0,sma,StochAstic_k,0.3006378032620078,0.3012218167343585,1.0,499.0,29.0,20T,0.2497388763006068
110,825.0,376.0,2.0,ema,StochAstic_d,0.2828423283138652,0.2842689787314911,4.0,122.0,3.0,20T,0.2481280283507348
111,498.0,285.0,3.0,wma,StochAstic_d,0.3191175528953017,0.3165023581565744,1.0,152.0,8.0,20T,0.242962172635352
112,378.0,113.0,7.0,wma,StochAstic_k,0.1529316519555389,0.151696110523689,3.0,80.0,8.0,20T,0.2426707947892706
113,741.0,550.0,15.0,sma,StochAstic_d,0.4789013485916135,0.4791197454509866,2.0,310.0,8.0,20T,0.2396700647725325
114,524.0,368.0,21.0,sma,StochAstic_d,0.3819919332477676,0.3814830698754434,5.0,129.0,10.0,20T,0.2392686346686845
115,460.0,397.0,12.0,ema,StochAstic_k,0.226693224155584,0.2257968429634458,2.0,266.0,24.0,20T,0.234523112047174
116,811.0,163.0,37.0,sma,StochAstic_k,0.3112875948299246,0.3088144193245909,3.0,346.0,47.0,20T,0.2332443353791448
117,750.0,80.0,16.0,wma,StochAstic_k,0.1883396381313234,0.1865014553018225,5.0,155.0,10.0,20T,0.2316731691351067
118,514.0,156.0,38.0,sma,StochAstic_k,0.2303791326131044,0.2282283674721538,2.0,426.0,12.0,20T,0.2315127543273724
119,751.0,106.0,15.0,wma,StochAstic_k,0.2257022021230109,0.2250174844920356,3.0,265.0,18.0,20T,0.230137699672395
120,672.0,51.0,4.0,wma,StochAstic_k,0.1477991751904092,0.1471640565771615,4.0,180.0,10.0,20T,0.219165929106378
121,512.0,405.0,36.0,ema,StochAstic_k,0.2403250009348713,0.2400601379117019,6.0,97.0,25.0,20T,0.2189761406697856
122,669.0,448.0,30.0,ema,StochAstic_k,0.2364928820908853,0.2344892831321093,4.0,230.0,31.0,20T,0.2176797378272981
123,497.0,235.0,47.0,ema,StochAstic_k,0.2317398301414073,0.2292139777693111,1.0,483.0,14.0,20T,0.2168607740836398
124,466.0,259.0,30.0,sma,StochAstic_k,0.1814034606422273,0.1786002146055428,4.0,483.0,8.0,20T,0.2166801183426296
125,376.0,50.0,42.0,wma,StochAstic_k,0.1304417967587409,0.1287804290076237,5.0,340.0,2.0,20T,0.2162491340448113
126,678.0,74.0,48.0,sma,StochAstic_k,0.2146578500469248,0.2104942080576822,5.0,151.0,12.0,20T,0.2156651474682264
127,849.0,719.0,17.0,sma,StochAstic_k,0.2390692302406782,0.2378298764799949,1.0,58.0,33.0,20T,0.2146741641412644
128,646.0,250.0,30.0,sma,StochAstic_d,0.3343975010935516,0.327834453663368,4.0,482.0,9.0,20T,0.2144799544913095
129,497.0,290.0,26.0,sma,StochAstic_k,0.1356502123593154,0.1341750438873938,3.0,397.0,3.0,20T,0.2134082283013084
130,389.0,309.0,13.0,ema,StochAstic_d,0.2834307979189113,0.2816099884529108,1.0,296.0,13.0,20T,0.2123694847734438
131,894.0,833.0,20.0,sma,StochAstic_k,0.2732376120883944,0.269246309127639,1.0,275.0,50.0,20T,0.2122647429320146
132,370.0,240.0,21.0,sma,StochAstic_k,0.203835080807062,0.2013600661361779,3.0,460.0,27.0,20T,0.2113456776995238
133,751.0,146.0,10.0,ema,StochAstic_k,0.2554960871853123,0.2552104022021178,1.0,271.0,51.0,20T,0.2109672487273058
134,493.0,26.0,34.0,ema,StochAstic_d,0.2102112349958913,0.2091454839080961,1.0,337.0,6.0,20T,0.210448947764574
135,333.0,325.0,34.0,sma,StochAstic_k,0.1983367062377472,0.1972652459428059,4.0,433.0,20.0,20T,0.2103827902138652
136,685.0,13.0,7.0,wma,StochAstic_d,0.2195938024593615,0.2196959571002265,2.0,120.0,35.0,20T,0.2100137795650495
137,564.0,305.0,24.0,ema,StochAstic_k,0.1960767315275013,0.1948820895731173,4.0,168.0,18.0,20T,0.2098961394499947
138,431.0,231.0,24.0,wma,StochAstic_k,0.1591935210958667,0.1553169543810607,6.0,34.0,7.0,20T,0.2072441363829672
139,859.0,516.0,23.0,sma,StochAstic_d,0.3749465822262469,0.3770875885535755,1.0,367.0,17.0,20T,0.2061900840507373
140,538.0,201.0,24.0,sma,StochAstic_d,0.3109489506513201,0.313991190267374,4.0,156.0,19.0,20T,0.2048156211636936
141,726.0,356.0,34.0,wma,StochAstic_k,0.2234551570937869,0.222352790653115,3.0,458.0,33.0,20T,0.2044500108019962
142,482.0,3.0,22.0,ema,StochAstic_d,0.2176477800652153,0.219336109643921,6.0,132.0,36.0,20T,0.2040616810846619
143,720.0,137.0,7.0,sma,StochAstic_k,0.1506312972799439,0.1514283783540154,2.0,41.0,13.0,20T,0.2035985765476007
144,821.0,351.0,7.0,wma,StochAstic_k,0.2004963034103594,0.2004095249986178,5.0,59.0,25.0,20T,0.2035860460343981
145,521.0,384.0,10.0,ema,StochAstic_k,0.2014301085298037,0.201877874020723,3.0,437.0,34.0,20T,0.2024328978953499
146,437.0,142.0,16.0,ema,StochAstic_k,0.2021668224540246,0.2026069735883224,4.0,420.0,36.0,20T,0.2015880374081437
147,823.0,784.0,34.0,ema,StochAstic_k,0.2103983562977285,0.2106957350417503,3.0,253.0,21.0,20T,0.2012976184327649
148,484.0,206.0,28.0,ema,StochAstic_k,0.2739951045706931,0.2733990261460621,3.0,67.0,82.0,20T,0.2007495162341549
149,704.0,63.0,14.0,ema,StochAstic_k,0.2057305594133467,0.2048004735511556,6.0,65.0,30.0,20T,0.2007445040499046
150,462.0,196.0,15.0,sma,StochAstic_k,0.1954271294634621,0.1954619021439667,1.0,179.0,35.0,20T,0.2001806474138276
151,528.0,319.0,2.0,ema,StochAstic_d,0.2920208790454483,0.2917394735176795,2.0,327.0,18.0,20T,0.200068623500013
152,457.0,230.0,30.0,ema,StochAstic_d,0.3257524185481725,0.327646027383998,1.0,30.0,30.0,20T,0.199147453929446
153,735.0,392.0,10.0,ema,StochAstic_k,0.1922907348356941,0.1917971362299818,3.0,405.0,29.0,20T,0.1946600472064346
154,512.0,400.0,35.0,sma,StochAstic_k,0.1928680048414213,0.1903906710475174,3.0,193.0,19.0,20T,0.1943771824869148
155,785.0,406.0,33.0,sma,StochAstic_k,0.2178299741459147,0.216500865012702,6.0,415.0,46.0,20T,0.1936567617806805
156,611.0,219.0,24.0,sma,StochAstic_k,0.2104158663385363,0.2068615083833963,6.0,162.0,42.0,20T,0.1933253269113617
157,446.0,385.0,25.0,wma,StochAstic_d,0.3296054336602279,0.3300751958187758,1.0,130.0,11.0,20T,0.1929228767521217
158,704.0,51.0,6.0,sma,StochAstic_k,0.2099384715766054,0.2092845222768527,6.0,95.0,44.0,20T,0.1923599780756149
8,357.0,16.0,34.0,wma,StochAstic_k,0.15661094481018342,0.1555166025861666,6.0,384.0,8.0,20T,0.1918664127794927
159,426.0,121.0,21.0,wma,StochAstic_k,0.1303427159158641,0.1284120983682354,5.0,17.0,6.0,20T,0.1915640453795523
160,858.0,541.0,39.0,wma,StochAstic_d,0.3740952210393314,0.3729304873368174,2.0,417.0,20.0,20T,0.191070372857011
161,408.0,206.0,26.0,wma,StochAstic_k,0.1806146339232768,0.176987752190555,3.0,300.0,30.0,20T,0.1910077025066821
162,430.0,187.0,29.0,wma,StochAstic_k,0.1745570039830253,0.1724438724785686,6.0,451.0,27.0,20T,0.1905918361757578
163,434.0,124.0,36.0,ema,StochAstic_k,0.2474937916739671,0.245151032327244,5.0,432.0,77.0,20T,0.1905318695901872
164,687.0,183.0,33.0,wma,StochAstic_k,0.2270848441760723,0.2241359888640268,5.0,285.0,49.0,20T,0.1896421402373025
165,832.0,148.0,37.0,wma,StochAstic_k,0.2269263901474374,0.2268766649183411,2.0,386.0,50.0,20T,0.1894158228983311
166,458.0,99.0,11.0,wma,StochAstic_d,0.2010437026523284,0.1983934708721972,5.0,302.0,5.0,20T,0.1892731123722064
167,514.0,48.0,20.0,wma,StochAstic_d,0.2257449175260133,0.2243713161972114,6.0,310.0,33.0,20T,0.1883879337131298
168,475.0,255.0,24.0,ema,StochAstic_k,0.1956138784962513,0.191200749090368,1.0,393.0,41.0,20T,0.1881206274470118
169,815.0,47.0,29.0,sma,StochAstic_d,0.2495123587332319,0.2513355241718631,2.0,219.0,41.0,20T,0.1880257232775618
170,657.0,460.0,32.0,ema,StochAstic_k,0.1988289069404449,0.1961607436370455,4.0,342.0,41.0,20T,0.1878654203314306
171,335.0,258.0,43.0,wma,StochAstic_k,0.1408006024214611,0.1398844425117006,2.0,50.0,6.0,20T,0.1873729087270645
172,726.0,372.0,28.0,wma,StochAstic_k,0.2249325518572154,0.2231481945685789,3.0,295.0,45.0,20T,0.1859024952816907
173,769.0,421.0,7.0,sma,StochAstic_k,0.1808996115536355,0.1796709040916175,2.0,109.0,24.0,20T,0.1853775563292728
174,823.0,541.0,43.0,wma,StochAstic_d,0.3918821680499493,0.3897860336670093,6.0,466.0,22.0,20T,0.1828158821647316
175,859.0,168.0,24.0,ema,StochAstic_k,0.1570408140980158,0.1538805084380027,1.0,194.0,11.0,20T,0.1826132267447747
176,644.0,469.0,7.0,sma,StochAstic_d,0.2831302649565127,0.2882209951276022,4.0,254.0,19.0,20T,0.1821019275394146
177,476.0,67.0,28.0,ema,StochAstic_k,0.2369139940242074,0.2356502205720539,4.0,496.0,83.0,20T,0.1820095210414651
178,789.0,249.0,27.0,wma,StochAstic_k,0.2249009431487886,0.2197987170249224,2.0,287.0,52.0,20T,0.1810225000916585
179,546.0,324.0,50.0,wma,StochAstic_d,0.3011277558762061,0.298442705159297,2.0,91.0,28.0,20T,0.1810166668220067
180,158.0,18.0,21.0,wma,StochAstic_d,0.1605764375473954,0.1582020994790196,3.0,480.0,31.0,20T,0.1806317191917459
181,829.0,530.0,38.0,wma,StochAstic_k,0.2133750910267179,0.2118527327376141,1.0,297.0,47.0,20T,0.1795267848486651
182,563.0,278.0,33.0,sma,StochAstic_k,0.1635516520472354,0.1632241992759577,6.0,325.0,22.0,20T,0.1793209693076772
183,334.0,256.0,50.0,wma,StochAstic_k,0.1778823854934624,0.1788298412737259,3.0,404.0,21.0,20T,0.1789019799512828
184,885.0,661.0,9.0,wma,StochAstic_k,0.2242525228520964,0.2197165765099518,1.0,230.0,66.0,20T,0.1787939078599953
185,814.0,85.0,36.0,ema,StochAstic_k,0.1429162473264277,0.1406981476675769,5.0,59.0,7.0,20T,0.1787431640157714
186,587.0,247.0,18.0,ema,StochAstic_k,0.2034165549232159,0.2001247204685676,4.0,33.0,58.0,20T,0.1786234018887461
187,465.0,121.0,34.0,wma,StochAstic_k,0.1608494431248355,0.1583551142697468,1.0,297.0,22.0,20T,0.177619828133625
188,468.0,337.0,15.0,sma,StochAstic_k,0.1634866492566612,0.1629060973453949,2.0,218.0,35.0,20T,0.1775059747475629
189,431.0,219.0,41.0,ema,StochAstic_k,0.1666231955335985,0.1635940984515356,1.0,74.0,23.0,20T,0.1771649284292686
190,401.0,88.0,24.0,sma,StochAstic_d,0.2106289191257624,0.2082512302916431,6.0,20.0,23.0,20T,0.1768039811796135
53,765.0,721.0,27.0,ema,StochAstic_k,0.16399787013358033,0.161920322754774,3.0,461.0,22.0,20T,0.17619852277051418
191,345.0,114.0,24.0,sma,StochAstic_k,0.15094120966409,0.1494818718620525,6.0,473.0,21.0,20T,0.1760910324949254
192,813.0,458.0,33.0,sma,StochAstic_d,0.3455077262452892,0.3378685213017361,5.0,6.0,45.0,20T,0.1751140969141864
193,389.0,15.0,7.0,sma,StochAstic_k,0.1542139339838041,0.1538359836491706,5.0,216.0,38.0,20T,0.1745057958606701
194,439.0,263.0,21.0,sma,StochAstic_k,0.2129912832028668,0.2111392864127378,6.0,36.0,82.0,20T,0.1744232183623624
195,650.0,314.0,35.0,ema,StochAstic_d,0.2409672461645011,0.2428492635825075,6.0,446.0,12.0,20T,0.1739852526924174
196,768.0,501.0,32.0,ema,StochAstic_d,0.3306502082676013,0.3290805560180331,6.0,60.0,28.0,20T,0.1735018407669082
197,473.0,114.0,33.0,sma,StochAstic_k,0.2182503661737981,0.2171372149190464,4.0,320.0,85.0,20T,0.1733913028073732
198,889.0,502.0,27.0,wma,StochAstic_d,0.3125431809155276,0.3084183377796754,4.0,498.0,19.0,20T,0.1733064235358196
199,738.0,44.0,48.0,ema,StochAstic_k,0.1825163614095838,0.1811866830217071,5.0,144.0,22.0,20T,0.1712999442173022
200,458.0,188.0,18.0,ema,StochAstic_k,0.2284697461678365,0.2284546186238361,3.0,149.0,103.0,20T,0.1711196795408547
201,701.0,322.0,20.0,wma,StochAstic_k,0.213878884958887,0.214662694735144,1.0,89.0,72.0,20T,0.1705229149269154
202,475.0,224.0,28.0,sma,StochAstic_d,0.2115470134193206,0.2087781842087099,3.0,422.0,8.0,20T,0.1703870873702581
203,767.0,640.0,23.0,ema,StochAstic_k,0.198316016698778,0.194792074722148,2.0,461.0,52.0,20T,0.1703647268321552
204,892.0,233.0,12.0,ema,StochAstic_k,0.1676891992860873,0.1675210273645881,1.0,124.0,37.0,20T,0.1697101780156166
205,312.0,59.0,26.0,ema,StochAstic_k,0.1707701645559308,0.1696422451753814,2.0,435.0,42.0,20T,0.1694669825772082
206,861.0,65.0,30.0,wma,StochAstic_k,0.1748578509769317,0.1761070964542676,1.0,65.0,39.0,20T,0.169449266573288
207,464.0,112.0,5.0,sma,StochAstic_k,0.1652186513259439,0.1652484258500435,6.0,300.0,52.0,20T,0.169383902832937
208,733.0,546.0,3.0,sma,StochAstic_d,0.2836314550648676,0.2843218291542613,1.0,114.0,24.0,20T,0.1691369971700641
209,255.0,53.0,9.0,sma,StochAstic_d,0.1937279058783655,0.1951090784438628,6.0,53.0,51.0,20T,0.1691322956916454
210,290.0,263.0,10.0,ema,StochAstic_k,0.1363587146730186,0.1368857911195764,2.0,238.0,31.0,20T,0.1688704491061462
211,398.0,343.0,37.0,ema,StochAstic_d,0.3398571990063928,0.3363840671518658,3.0,17.0,77.0,20T,0.1687046528247864
212,651.0,385.0,7.0,sma,StochAstic_k,0.1157153539393149,0.1151244078381328,3.0,221.0,13.0,20T,0.1686372970852383
213,733.0,530.0,26.0,ema,StochAstic_d,0.3178729965469293,0.3190219113818976,2.0,345.0,43.0,20T,0.1670875124657248
214,688.0,531.0,35.0,wma,StochAstic_k,0.1944380451696193,0.1932348686714861,6.0,66.0,52.0,20T,0.1670178194051968
215,478.0,465.0,32.0,ema,StochAstic_k,0.141686206733094,0.140252532947661,4.0,310.0,22.0,20T,0.1669109060725509
216,786.0,775.0,29.0,ema,StochAstic_k,0.2185771284587375,0.2168621080012073,6.0,149.0,78.0,20T,0.1668545890245713
217,893.0,400.0,32.0,ema,StochAstic_k,0.1962634058648221,0.1926091941839378,3.0,253.0,56.0,20T,0.1664531654962729
218,473.0,52.0,11.0,wma,StochAstic_d,0.1869173411615926,0.1850323164438753,3.0,39.0,34.0,20T,0.1658913356872745
219,584.0,280.0,23.0,sma,StochAstic_d,0.2614683065554605,0.2566587657091729,2.0,81.0,46.0,20T,0.1658675218320239
220,887.0,212.0,21.0,wma,StochAstic_k,0.2092561056246382,0.2050000256954515,3.0,355.0,72.0,20T,0.1656708014194669
221,465.0,238.0,45.0,ema,StochAstic_k,0.1590818425110634,0.1577570851368038,2.0,246.0,29.0,20T,0.1653080477211971
222,888.0,39.0,20.0,wma,StochAstic_d,0.1519612342803902,0.1516666937232395,4.0,72.0,12.0,20T,0.1653076813453155
223,656.0,448.0,19.0,wma,StochAstic_d,0.2582542547183944,0.2570586061517619,4.0,446.0,16.0,20T,0.1652708200813247
224,429.0,376.0,49.0,ema,StochAstic_k,0.1307704480219552,0.1287533978058205,1.0,70.0,7.0,20T,0.165247298469834
225,544.0,465.0,11.0,wma,StochAstic_k,0.170233523801338,0.1689442292733345,5.0,363.0,53.0,20T,0.1649317814118666
226,715.0,656.0,27.0,sma,StochAstic_k,0.1388829991986394,0.138708708990353,4.0,172.0,15.0,20T,0.1647202276033114
227,306.0,96.0,45.0,wma,StochAstic_k,0.1883406209330622,0.1881510080697606,5.0,274.0,73.0,20T,0.1646671734656132
228,608.0,13.0,37.0,wma,StochAstic_d,0.1591325582362141,0.1575809070010431,5.0,310.0,18.0,20T,0.1646496761844655
229,473.0,427.0,38.0,ema,StochAstic_k,0.2069534828585643,0.2073053670199307,5.0,494.0,87.0,20T,0.1646286972825148
230,267.0,22.0,21.0,ema,StochAstic_d,0.1172418863641716,0.115983829488093,1.0,498.0,8.0,20T,0.1646081604974183
231,127.0,64.0,9.0,sma,StochAstic_d,0.1518932798858994,0.152642629060387,3.0,76.0,24.0,20T,0.1645022625009559
232,458.0,143.0,26.0,wma,StochAstic_k,0.1335159467054195,0.1310321958323215,3.0,99.0,20.0,20T,0.1644049761100082
233,735.0,297.0,48.0,wma,StochAstic_k,0.2126499246186513,0.2118923843603514,1.0,454.0,64.0,20T,0.1629360829087371
234,257.0,79.0,6.0,ema,StochAstic_d,0.150444892338782,0.150962461146893,4.0,32.0,12.0,20T,0.162231339812697
235,682.0,546.0,28.0,wma,StochAstic_d,0.302509373837601,0.3020660632955379,4.0,200.0,27.0,20T,0.1613861277255813
236,468.0,7.0,18.0,sma,StochAstic_k,0.146251207152452,0.1445451594019655,4.0,390.0,41.0,20T,0.1611595579052848
237,844.0,11.0,6.0,sma,StochAstic_d,0.1354379419182279,0.1352586780811363,6.0,149.0,23.0,20T,0.1605725513010901
238,786.0,234.0,23.0,ema,StochAstic_k,0.1792925333693351,0.1758999765081642,5.0,163.0,48.0,20T,0.1600505284814845
239,897.0,498.0,11.0,ema,StochAstic_d,0.2930166582543234,0.2903356962263487,1.0,130.0,37.0,20T,0.1598372483472883
240,893.0,735.0,37.0,wma,StochAstic_k,0.1495403430687646,0.1494849818885912,5.0,353.0,19.0,20T,0.1596402654525336
241,163.0,16.0,21.0,ema,StochAstic_d,0.1272063147279908,0.1241597444759169,5.0,280.0,24.0,20T,0.159310040777903
242,845.0,504.0,38.0,sma,StochAstic_d,0.2724745413257803,0.2737878218110995,6.0,136.0,11.0,20T,0.1591150546162603
243,713.0,562.0,9.0,sma,StochAstic_d,0.2783378924372349,0.2781882475262645,4.0,324.0,16.0,20T,0.1590882674713996
244,397.0,356.0,27.0,wma,StochAstic_k,0.1857922067793971,0.1846344174184363,5.0,319.0,85.0,20T,0.158464766219353
245,891.0,125.0,36.0,ema,StochAstic_k,0.1649551597721745,0.1628810157715934,1.0,106.0,39.0,20T,0.1584282760414841
246,888.0,454.0,45.0,wma,StochAstic_k,0.1796182653964105,0.1750858546752863,4.0,489.0,36.0,20T,0.158242827574404
247,529.0,175.0,9.0,sma,StochAstic_k,0.1001852212438825,0.0996053531256788,6.0,137.0,11.0,20T,0.1580982911165001
248,451.0,448.0,20.0,wma,StochAstic_k,0.1594439842945524,0.1560215315865988,6.0,410.0,49.0,20T,0.1578155963237247
249,384.0,332.0,17.0,wma,StochAstic_k,0.1501141470695011,0.1487162141418898,5.0,119.0,45.0,20T,0.1577965621946437
250,796.0,2.0,41.0,sma,StochAstic_k,0.176723374935556,0.1737299499406673,5.0,424.0,48.0,20T,0.1569807545099511
251,382.0,343.0,15.0,wma,StochAstic_k,0.1361379494472841,0.1355659762426931,3.0,402.0,33.0,20T,0.1565781227442964
252,486.0,341.0,17.0,wma,StochAstic_k,0.2015640671383141,0.2022947000631354,3.0,456.0,100.0,20T,0.1564978914201588
253,874.0,282.0,31.0,sma,StochAstic_k,0.1676801502928301,0.1649047258862139,6.0,159.0,50.0,20T,0.1562660427509257
254,757.0,528.0,10.0,sma,StochAstic_d,0.2807598594444671,0.2817186431107541,5.0,258.0,40.0,20T,0.1560021608133709
255,731.0,255.0,42.0,sma,StochAstic_d,0.2365540849477103,0.2341365226133097,4.0,262.0,47.0,20T,0.1555856396087613
256,871.0,525.0,33.0,wma,StochAstic_k,0.1351578260332575,0.1364413205542194,4.0,42.0,20.0,20T,0.1555269874205952
257,837.0,67.0,29.0,sma,StochAstic_d,0.1889485957527138,0.1829352480940368,6.0,432.0,30.0,20T,0.1551273139210676
258,478.0,203.0,9.0,ema,StochAstic_k,0.144934067174163,0.1427614147384554,2.0,340.0,48.0,20T,0.1550069874788877
259,446.0,185.0,30.0,ema,StochAstic_k,0.1548008301468953,0.1520860227602479,1.0,345.0,47.0,20T,0.1549434511326513
260,778.0,763.0,25.0,sma,StochAstic_k,0.1897324376578998,0.187624805085932,1.0,382.0,76.0,20T,0.1546993159355384
261,430.0,143.0,17.0,ema,StochAstic_d,0.2155869927639125,0.2184519016975146,1.0,136.0,72.0,20T,0.1542970640158304
262,316.0,311.0,7.0,sma,StochAstic_d,0.2720439213943347,0.269376420549237,2.0,76.0,131.0,20T,0.1541663307838309
263,453.0,437.0,20.0,ema,StochAstic_k,0.1714443378890306,0.1690298984400938,3.0,280.0,72.0,20T,0.1539875966385109
264,489.0,36.0,2.0,ema,StochAstic_k,0.1525886662623042,0.1514187490530028,3.0,468.0,54.0,20T,0.153975990304341
265,458.0,234.0,13.0,sma,StochAstic_k,0.1211672591581438,0.119281552026142,3.0,297.0,24.0,20T,0.1538578651351869
266,353.0,308.0,10.0,sma,StochAstic_d,0.1552460477939468,0.152305840846714,5.0,464.0,3.0,20T,0.1538459061393766
267,728.0,207.0,44.0,wma,StochAstic_d,0.2219926148794652,0.2212016037408067,5.0,316.0,54.0,20T,0.1537397507496276
268,496.0,322.0,27.0,ema,StochAstic_k,0.1897971040065408,0.1876834165901553,6.0,377.0,93.0,20T,0.1537346929112733
71,814.0,503.0,23.0,wma,StochAstic_d,0.24818219558338617,0.24758127439282882,2.0,473.0,17.0,20T,0.152746805619749
269,800.0,742.0,41.0,sma,StochAstic_k,0.1175237316137589,0.1173116395238287,3.0,122.0,7.0,20T,0.1526495263361499
270,712.0,460.0,20.0,sma,StochAstic_k,0.1455995787807255,0.1464491712545971,2.0,375.0,41.0,20T,0.1524000261990326
271,455.0,196.0,43.0,sma,StochAstic_k,0.1817649411957833,0.1832451338910468,4.0,303.0,84.0,20T,0.1522706302937848
272,598.0,198.0,25.0,wma,StochAstic_d,0.2088277193053722,0.2105644280666977,3.0,110.0,26.0,20T,0.1520854658783839
273,147.0,49.0,22.0,ema,StochAstic_k,0.1183564616868223,0.1158195767960293,2.0,490.0,38.0,20T,0.1519630392261384
274,482.0,148.0,2.0,ema,StochAstic_k,0.1047652954921362,0.1041755894197054,6.0,363.0,18.0,20T,0.1517205688378447
275,753.0,31.0,30.0,wma,StochAstic_d,0.1654020295373784,0.1638626398943075,4.0,324.0,38.0,20T,0.1513829335974355
276,592.0,362.0,15.0,sma,StochAstic_d,0.2316144256955084,0.2318210388251483,1.0,175.0,21.0,20T,0.1509035565805154
277,684.0,674.0,7.0,wma,StochAstic_k,0.154440402127759,0.1543798007587843,6.0,295.0,52.0,20T,0.1508590252666856
278,573.0,547.0,8.0,wma,StochAstic_k,0.160888876376116,0.1587875148949303,2.0,54.0,63.0,20T,0.1507124244735167
279,258.0,226.0,31.0,ema,StochAstic_k,0.1758825395507857,0.1735548795217591,2.0,110.0,78.0,20T,0.1506465509448881
280,828.0,541.0,43.0,ema,StochAstic_d,0.2669199315561275,0.2661704967640845,3.0,94.0,10.0,20T,0.1505199455155998
281,753.0,600.0,11.0,wma,StochAstic_d,0.2405338728597084,0.2413176278793182,5.0,428.0,14.0,20T,0.1498756553236264
282,365.0,23.0,9.0,ema,StochAstic_k,0.1320169239558483,0.131790510819574,6.0,272.0,41.0,20T,0.149487539313105
283,540.0,223.0,20.0,sma,StochAstic_d,0.1673660454469476,0.1657605884741093,4.0,235.0,3.0,20T,0.1493172422095918
284,701.0,489.0,34.0,sma,StochAstic_k,0.1426451799876425,0.1403993949573263,4.0,226.0,41.0,20T,0.1492485573419483
285,230.0,78.0,31.0,ema,StochAstic_k,0.1605393157882645,0.1599064845690555,4.0,352.0,66.0,20T,0.1486685655257362
286,852.0,469.0,6.0,wma,StochAstic_d,0.2502623211386134,0.2507490355573257,5.0,309.0,44.0,20T,0.148324432166136
287,458.0,298.0,18.0,sma,StochAstic_k,0.1719341629901709,0.1723761927842232,1.0,350.0,78.0,20T,0.1482782264317408
288,405.0,258.0,18.0,ema,StochAstic_k,0.1435996730543889,0.1434658454300283,4.0,414.0,52.0,20T,0.1482016435571183
289,411.0,32.0,30.0,wma,StochAstic_k,0.1159938048877399,0.1138691544656534,4.0,255.0,15.0,20T,0.1481125977741892
290,282.0,60.0,41.0,sma,StochAstic_d,0.1507365095169489,0.1494293720788748,3.0,345.0,13.0,20T,0.147337825767187
291,721.0,520.0,49.0,wma,StochAstic_k,0.1436215903527257,0.1411306332212124,2.0,64.0,17.0,20T,0.1467760536313866
292,527.0,185.0,32.0,sma,StochAstic_k,0.1554417928081073,0.1536042009172348,6.0,135.0,55.0,20T,0.1466160810965764
293,830.0,294.0,27.0,ema,StochAstic_k,0.1675995775943787,0.1619280097116553,2.0,38.0,64.0,20T,0.1465607331937428
96,575.0,262.0,34.0,ema,StochAstic_d,0.22283532880775733,0.2204323817011362,5.0,418.0,64.0,20T,0.14649174006165813
294,498.0,163.0,27.0,wma,StochAstic_k,0.1454963145451818,0.1417821198594478,5.0,225.0,52.0,20T,0.1463655993121039
295,324.0,38.0,43.0,ema,StochAstic_d,0.1464382666215129,0.1481186165968962,2.0,270.0,43.0,20T,0.1461758314967399
296,867.0,6.0,14.0,wma,StochAstic_d,0.1035884534031415,0.1006458574660085,3.0,209.0,14.0,20T,0.1452618356237543
297,380.0,308.0,25.0,sma,StochAstic_k,0.1343326704066157,0.1329991263435853,6.0,142.0,45.0,20T,0.1442491422401991
298,471.0,200.0,9.0,wma,StochAstic_k,0.1786057359214974,0.1745595941748692,3.0,444.0,98.0,20T,0.1441130975385059
299,434.0,69.0,6.0,wma,StochAstic_k,0.1317108769865015,0.1317828828223,5.0,417.0,44.0,20T,0.1439913369234353
300,398.0,299.0,14.0,ema,StochAstic_k,0.1332839469064744,0.1342582430292136,3.0,179.0,43.0,20T,0.1437503676670812
301,448.0,247.0,31.0,ema,StochAstic_k,0.1507370210342706,0.1492867782534042,1.0,263.0,60.0,20T,0.1437490781759368
302,708.0,613.0,42.0,wma,StochAstic_k,0.1631920645348527,0.1620278980364906,6.0,10.0,57.0,20T,0.1427448690798324
