,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
702,HLCC/4,230.0,619.0,46.0,macd,0.6332751521235284,0.5675732171098268,5.0,37.0,438.0,4H,0.1128646946471249
703,open,123.0,359.0,19.0,macd,0.3358530750948537,0.3047875546514343,2.0,11.0,345.0,4H,0.1127435048127896
704,high,133.0,270.0,11.0,macds,0.5724079883491554,0.6255025015715562,4.0,51.0,6.0,4H,0.1127192895293397
353,HLCC/4,264.0,626.0,41.0,macd,0.6023630563385773,0.5919519208072778,5.0,99.0,382.0,4H,0.11256453575589248
705,HL/2,160.0,290.0,41.0,macd,0.3864050754620975,0.3639451693111615,4.0,13.0,16.0,4H,0.1120365156794243
706,high,162.0,650.0,31.0,macdh,0.371369318747835,0.3781037041451048,5.0,63.0,479.0,4H,0.1119796186936347
707,close,146.0,616.0,39.0,macdh,0.3681788798319516,0.3811176317206221,4.0,51.0,39.0,4H,0.1119539199073904
708,high,215.0,474.0,44.0,macdh,0.4097222729728304,0.4260713537774573,1.0,50.0,289.0,4H,0.1117773902173466
709,HL/2,190.0,690.0,8.0,macd,0.4430508944104026,0.5248746396177945,4.0,8.0,62.0,4H,0.1117429551442402
710,HLCC/4,63.0,171.0,24.0,macd,0.3399623442798417,0.3381283931800809,6.0,31.0,296.0,4H,0.1113177878711994
711,close,4.0,311.0,13.0,macd,0.2156780812879383,0.2131108238545026,5.0,21.0,297.0,4H,0.1113040390977256
712,HLCC/4,185.0,187.0,29.0,macds,0.4150569092983323,0.4129256885794791,3.0,11.0,451.0,4H,0.1110938059544818
713,HLCC/4,28.0,696.0,45.0,macd,0.5535869658626059,0.6129280595475051,3.0,130.0,106.0,4H,0.1107180556360799
714,close,294.0,531.0,36.0,macd,0.338896726650096,0.3321059187591653,1.0,5.0,496.0,4H,0.1105371879288992
715,high,124.0,637.0,3.0,macdh,0.1988941132385982,0.1991354490880146,2.0,22.0,256.0,4H,0.1104290005079108
716,HL/2,30.0,558.0,41.0,macd,0.5794024827993035,0.5766321755614536,1.0,131.0,115.0,4H,0.1101487919435525
717,OHLC/4,29.0,676.0,27.0,macd,0.5621762501029407,0.5941676280070691,4.0,170.0,317.0,4H,0.1101405288278539
330,close,131.0,413.0,14.0,macdh,0.14962384190094213,0.13131403094748126,3.0,5.0,220.0,4H,0.11013878534085403
718,open,77.0,345.0,32.0,macd,0.5673531740050487,0.5876618632681518,4.0,66.0,7.0,4H,0.1100728798978592
719,open,16.0,86.0,5.0,macds,0.2408577009822795,0.2513937992842318,5.0,42.0,488.0,4H,0.1100303749672408
720,low,127.0,560.0,5.0,macdh,0.336756568148239,0.3293325845330836,1.0,79.0,157.0,4H,0.1099961136742949
721,HLCC/4,125.0,481.0,4.0,macdh,0.3313517714954262,0.3320750515746286,4.0,65.0,169.0,4H,0.1097073177858501
722,close,158.0,199.0,19.0,macd,0.4102201894053759,0.3975634447521677,5.0,22.0,475.0,4H,0.1092708918143748
723,close,177.0,179.0,24.0,macd,0.5775585766801076,0.5630223610999797,3.0,57.0,295.0,4H,0.1091592536190585
724,HLCC/4,96.0,94.0,32.0,macd,0.5225043519868197,0.6204420119753975,2.0,174.0,191.0,4H,0.1090478314792217
725,low,252.0,581.0,32.0,macd,0.3459169829028467,0.4632255719315929,2.0,13.0,351.0,4H,0.1086304217982974
726,close,142.0,659.0,9.0,macdh,0.1841892663427521,0.1830156108543146,5.0,14.0,354.0,4H,0.1086038822302714
727,HL/2,59.0,401.0,35.0,macd,0.5190510835800147,0.6147179994579955,1.0,55.0,392.0,4H,0.1084714238734001
728,HLC/3,47.0,289.0,46.0,macd,0.2236840154636515,0.2179373887793464,2.0,9.0,296.0,4H,0.1082214496594446
729,close,66.0,128.0,43.0,macd,0.36299408225497,0.3482010572393074,3.0,39.0,136.0,4H,0.1081209559364599
730,open,35.0,91.0,36.0,macd,0.2958216451308185,0.3049480820412173,1.0,44.0,300.0,4H,0.1080922681525461
731,low,272.0,646.0,14.0,macd,0.5681994960822291,0.5544831822098473,3.0,87.0,354.0,4H,0.1080147516107101
732,HLC/3,53.0,172.0,50.0,macd,0.3604341222697347,0.348787180756162,4.0,39.0,280.0,4H,0.1079266767266819
733,low,35.0,611.0,41.0,macd,0.5452634471216512,0.5751254446232671,5.0,125.0,100.0,4H,0.1078473933423654
734,HLC/3,214.0,389.0,16.0,macdh,0.406938243643438,0.3833799794172227,5.0,81.0,386.0,4H,0.1076670071504173
735,high,104.0,302.0,26.0,macd,0.5614263296947533,0.5556992956974326,3.0,98.0,129.0,4H,0.1076624366418542
736,low,34.0,593.0,34.0,macd,0.5355368694677323,0.5658332191417174,1.0,89.0,232.0,4H,0.1066217817756036
737,high,240.0,324.0,12.0,macdh,0.1457833623121422,0.1327686870696404,1.0,8.0,70.0,4H,0.1062670042190251
738,high,120.0,643.0,43.0,macdh,0.3295411291774637,0.3591528612192806,5.0,52.0,383.0,4H,0.1057782356170351
739,close,117.0,546.0,15.0,macdh,0.2711264076442943,0.2715904541755843,2.0,36.0,262.0,4H,0.1056173908605121
740,open,184.0,209.0,6.0,macdh,0.1349597192638694,0.1449914660038115,6.0,16.0,268.0,4H,0.1054951804167383
741,open,285.0,629.0,19.0,macds,0.4717736706942163,0.6214057074719198,2.0,47.0,379.0,4H,0.1054523614549138
742,HLC/3,33.0,609.0,26.0,macd,0.5151279046405343,0.5681915332189612,3.0,87.0,47.0,4H,0.1053957928463116
743,HLCC/4,158.0,194.0,49.0,macd,0.5401025348005335,0.5405759552432077,6.0,104.0,465.0,4H,0.1053087142668902
744,high,12.0,91.0,30.0,macds,0.4452136234156995,0.4368279420884587,1.0,117.0,120.0,4H,0.1052793921312433
745,open,68.0,370.0,10.0,macd,0.5225272926892601,0.552664687301486,2.0,165.0,143.0,4H,0.1049244969308569
746,high,139.0,554.0,15.0,macdh,0.3417416431124673,0.3369127308120835,3.0,79.0,293.0,4H,0.104810576153897
747,HLCC/4,180.0,474.0,22.0,macdh,0.3444783660424335,0.3341525211567415,1.0,46.0,238.0,4H,0.1048018377397792
748,open,95.0,556.0,15.0,macdh,0.3743671215384649,0.3843327676138564,2.0,79.0,254.0,4H,0.1048009051270114
749,low,32.0,557.0,29.0,macds,0.5179883560093202,0.5552364865448698,6.0,155.0,402.0,4H,0.1047818339214841
750,high,61.0,64.0,27.0,macds,0.4335969883046844,0.4421307926069254,5.0,106.0,308.0,4H,0.1047762273165421
751,close,88.0,342.0,28.0,macd,0.5059479522531931,0.567185869442901,1.0,104.0,398.0,4H,0.1047041138277635
752,close,80.0,86.0,38.0,macds,0.55288884644307,0.5187058587304881,1.0,330.0,199.0,4H,0.1046822361549996
753,low,150.0,189.0,31.0,macds,0.3906996131659385,0.3668970262085588,1.0,9.0,207.0,4H,0.1046708425334202
754,HLCC/4,164.0,389.0,2.0,macdh,0.2353150794735301,0.2209996751835566,1.0,32.0,30.0,4H,0.1045894850928101
435,open,55.0,48.0,34.0,macds,0.5318070909833683,0.5301562330156372,6.0,387.0,279.0,4H,0.10408927788051438
755,low,10.0,572.0,15.0,macds,0.5100904844387459,0.5482854597359679,6.0,32.0,341.0,4H,0.1038097106888961
756,HLC/3,290.0,648.0,34.0,macd,0.3604841062047429,0.3869681657407479,5.0,12.0,278.0,4H,0.1037250809455332
757,low,218.0,341.0,17.0,macdh,0.3727397324378724,0.3740287660578884,3.0,73.0,18.0,4H,0.1037051268075964
758,low,119.0,242.0,13.0,macd,0.5240263856193618,0.5210017891711562,6.0,150.0,449.0,4H,0.1029795019354073
759,OHLC/4,59.0,372.0,6.0,macd,0.473907511731012,0.5732549791066223,1.0,145.0,175.0,4H,0.102809632442324
494,OHLC/4,31.0,491.0,37.0,macd,0.5034009055009134,0.5353343758761797,1.0,78.0,335.0,4H,0.10253363919075995
760,close,154.0,583.0,10.0,macdh,0.3350976704524858,0.3206694073968384,1.0,75.0,365.0,4H,0.1024258663331937
761,OHLC/4,52.0,55.0,29.0,macds,0.248051771773212,0.2694065055461683,6.0,36.0,162.0,4H,0.1022563134835389
762,low,248.0,621.0,41.0,macd,0.4896884101475632,0.5442617302757673,6.0,79.0,364.0,4H,0.1021556845159431
763,close,248.0,669.0,19.0,macds,0.484433168987345,0.544044493017172,2.0,76.0,487.0,4H,0.1017753865356899
764,low,94.0,396.0,8.0,macdh,0.2501207063567114,0.2630556083553281,1.0,47.0,481.0,4H,0.101727662374219
765,low,194.0,600.0,17.0,macd,0.5116081986183747,0.5092052380949933,4.0,41.0,43.0,4H,0.1013826058560473
766,HLCC/4,10.0,37.0,25.0,macds,0.3629091477155275,0.3586654374648596,1.0,141.0,85.0,4H,0.1013582593160847
767,HLC/3,64.0,366.0,18.0,macd,0.5029728130588823,0.5168942734799432,4.0,87.0,310.0,4H,0.1013138317697765
768,OHLC/4,138.0,412.0,5.0,macdh,0.5197055975147418,0.4976704917004091,2.0,180.0,237.0,4H,0.1011392570135486
769,high,83.0,319.0,11.0,macd,0.502881949580198,0.5142889633967632,3.0,55.0,102.0,4H,0.1011372361216325
770,HLC/3,87.0,139.0,50.0,macd,0.3860306144356173,0.4449963700685724,5.0,38.0,21.0,4H,0.1010128184546046
771,close,171.0,176.0,12.0,macd,0.5144005818802323,0.5001520818180996,2.0,141.0,420.0,4H,0.1009612009147781
772,open,111.0,292.0,13.0,macd,0.3080766779653298,0.2749297590506754,3.0,17.0,79.0,4H,0.1005434862790501
773,HLC/3,64.0,189.0,31.0,macd,0.3022606040942956,0.2750279793124257,4.0,28.0,282.0,4H,0.0999186497739422
774,HLC/3,93.0,552.0,39.0,macdh,0.2181845939022393,0.2278244865487639,5.0,16.0,220.0,4H,0.0998048146604523
775,low,55.0,226.0,34.0,macd,0.2976751273528735,0.2774732971327833,3.0,28.0,273.0,4H,0.0997045542689063
776,close,63.0,365.0,50.0,macd,0.4896189260515968,0.5037254446732053,2.0,55.0,230.0,4H,0.0995491048238322
64,OHLC/4,245.0,637.0,14.0,macd,0.46874347006214656,0.5165912480131257,4.0,60.0,176.0,4H,0.09894201606741006
168,open,59.0,369.0,27.0,macd,0.476820609666268,0.5067604020755655,4.0,89.0,394.0,4H,0.0988718273104254
777,high,111.0,532.0,7.0,macdh,0.3142256426585951,0.297499156033195,3.0,54.0,491.0,4H,0.0977782935807448
778,HL/2,35.0,422.0,6.0,macd,0.4564186371600909,0.509252107255745,4.0,100.0,150.0,4H,0.0976005051209765
779,HLCC/4,215.0,583.0,10.0,macd,0.4267450616314772,0.5439062902067511,2.0,6.0,361.0,4H,0.0975552977867296
780,low,67.0,683.0,13.0,macdh,0.2691216476797066,0.2872004326838063,6.0,38.0,380.0,4H,0.0975225367635124
781,close,236.0,299.0,15.0,macdh,0.1091187067741123,0.0813802634327283,4.0,2.0,457.0,4H,0.0973831638993672
782,HLCC/4,78.0,77.0,24.0,macd,0.3965876125468696,0.3862839897895381,3.0,71.0,385.0,4H,0.0972297198818668
783,HL/2,188.0,382.0,12.0,macdh,0.3036668079455528,0.3014396808125253,2.0,78.0,314.0,4H,0.0970955326434041
784,HL/2,28.0,98.0,24.0,macds,0.381644460556274,0.3996052645866202,1.0,177.0,367.0,4H,0.0970838830077921
785,open,106.0,277.0,32.0,macd,0.4774986775147058,0.4765135922109241,4.0,92.0,151.0,4H,0.096910124722727
786,HLCC/4,299.0,451.0,6.0,macdh,0.2534163268137537,0.2559731265602681,5.0,42.0,222.0,4H,0.0968394543018769
787,HL/2,72.0,332.0,23.0,macd,0.4577183910364542,0.4882097962401693,6.0,93.0,349.0,4H,0.09632853331888
788,HLC/3,81.0,73.0,37.0,macd,0.3438755229706774,0.3226568856575139,4.0,58.0,27.0,4H,0.0961045750748114
789,HL/2,108.0,226.0,23.0,macd,0.309816903198214,0.2848003780048515,6.0,21.0,421.0,4H,0.0959139749993285
173,HL/2,32.0,51.0,11.0,macds,0.21231170529559262,0.23016880833206493,1.0,36.0,113.0,4H,0.09581444117483581
252,HL/2,260.0,660.0,26.0,macd,0.22647875204446738,0.32196072850468244,5.0,9.0,94.0,4H,0.09564682031636962
790,close,148.0,475.0,12.0,macdh,0.2984463978061444,0.2917070905060152,1.0,67.0,146.0,4H,0.0954855767536601
791,OHLC/4,191.0,438.0,8.0,macdh,0.3011656601382242,0.2852301325721719,3.0,72.0,297.0,4H,0.0950605417116173
792,open,59.0,72.0,18.0,macds,0.3776298309660448,0.3788181366928203,1.0,178.0,432.0,4H,0.0950348228223679
793,low,243.0,313.0,15.0,macdh,0.2991917240807789,0.2865099233431047,6.0,72.0,121.0,4H,0.0949940524185208
794,high,43.0,61.0,28.0,macds,0.4648892621147836,0.4579848764904236,2.0,206.0,78.0,4H,0.0947880410195521
795,low,147.0,452.0,30.0,macdh,0.2763741168862789,0.3064152870059638,1.0,45.0,182.0,4H,0.0946097581017945
796,HL/2,118.0,201.0,7.0,macd,0.2796327769985766,0.2507139273050651,3.0,22.0,224.0,4H,0.0944023039951652
797,close,251.0,378.0,2.0,macdh,0.2389120961855622,0.2176845922835244,4.0,35.0,208.0,4H,0.0940578983882233
798,high,88.0,488.0,13.0,macdh,0.2832379001348742,0.2875706126016062,1.0,67.0,7.0,4H,0.0933896231342536
799,close,209.0,598.0,50.0,macdh,0.186076513469472,0.1819041189873536,4.0,9.0,411.0,4H,0.093307190228888
800,HLCC/4,283.0,313.0,17.0,macdh,0.2460873411060267,0.2348903406432197,2.0,56.0,295.0,4H,0.0931881784006581
801,low,172.0,178.0,6.0,macds,0.467913416266057,0.427328400510861,2.0,86.0,497.0,4H,0.0928244565803107
802,OHLC/4,60.0,197.0,10.0,macd,0.3746742778455665,0.5251643902222514,4.0,194.0,142.0,4H,0.0923286276075766
803,HLC/3,15.0,67.0,30.0,macds,0.2440084384781141,0.229212397817149,2.0,46.0,370.0,4H,0.0921701572819706
804,high,13.0,482.0,24.0,macds,0.2507911045138978,0.2228946140142954,1.0,2.0,288.0,4H,0.0921537995399894
805,OHLC/4,72.0,195.0,7.0,macd,0.3059035093282541,0.2519715957749886,5.0,26.0,109.0,4H,0.0916878977564433
806,close,238.0,646.0,36.0,macd,0.4242502140110983,0.4525392553072174,2.0,26.0,341.0,4H,0.091575529766649
807,close,68.0,223.0,17.0,macd,0.2694985329652691,0.2843430944777851,6.0,28.0,464.0,4H,0.0915095381859368
808,low,232.0,393.0,32.0,macdh,0.1319524699272802,0.1310124238418231,3.0,6.0,480.0,4H,0.091283908568016
809,close,93.0,643.0,33.0,macds,0.4454503901261508,0.4207563272928595,6.0,6.0,203.0,4H,0.0908440867856008
810,close,228.0,248.0,14.0,macdh,0.1420394188605065,0.130190631236755,3.0,16.0,107.0,4H,0.0904377058391409
811,HLCC/4,189.0,634.0,4.0,macd,0.2867580939729211,0.4268976405524519,6.0,63.0,170.0,4H,0.0902256937322399
812,low,77.0,320.0,37.0,macd,0.4770783974158926,0.3666594598264031,5.0,153.0,131.0,4H,0.0887777660380748
2,low,181.0,670.0,2.0,macd,0.3566966913733394,0.4799643950417678,2.0,5.0,130.0,4H,0.08814331188447114
813,open,228.0,571.0,10.0,macdh,0.1475601005333366,0.1341751758163263,1.0,12.0,268.0,4H,0.0876408694772562
814,low,115.0,190.0,31.0,macd,0.2671114228942308,0.209200719496965,5.0,21.0,324.0,4H,0.0875277222532917
815,low,242.0,389.0,30.0,macd,0.3962848974901228,0.2093618022656393,6.0,2.0,105.0,4H,0.0872298218669621
816,HLC/3,82.0,549.0,26.0,macdh,0.213389083103012,0.1930178863017006,3.0,33.0,48.0,4H,0.0870221706163107
817,OHLC/4,234.0,358.0,11.0,macdh,0.145719138962792,0.1502303337324703,5.0,24.0,69.0,4H,0.0869224237493736
818,close,289.0,663.0,7.0,macd,0.3791662934899444,0.4245167490771644,4.0,69.0,205.0,4H,0.0863498355402836
819,close,112.0,336.0,28.0,macd,0.1687478054925037,0.1710858569092851,4.0,6.0,162.0,4H,0.0859590567633003
820,low,6.0,666.0,11.0,macdh,0.3019230637795116,0.2614355493180373,2.0,134.0,371.0,4H,0.0857926941328896
821,HLC/3,200.0,260.0,21.0,macdh,0.1000560837594319,0.0926223498028613,3.0,3.0,263.0,4H,0.0857345888087102
822,close,257.0,381.0,23.0,macdh,0.2472811632865659,0.2543050943862732,1.0,27.0,352.0,4H,0.0856739318410157
823,HL/2,102.0,438.0,38.0,macdh,0.1905255823610159,0.2057416818040763,1.0,27.0,241.0,4H,0.0855983096746431
824,high,65.0,589.0,25.0,macd,0.3110773070504345,0.1984431922125026,5.0,3.0,366.0,4H,0.0851467701095427
825,HLC/3,94.0,678.0,15.0,macdh,0.1424257823835087,0.1540238659709473,5.0,18.0,448.0,4H,0.0850050815539223
826,low,54.0,99.0,40.0,macd,0.2232072355428006,0.2258421573717681,1.0,33.0,266.0,4H,0.0845729558365566
827,HLC/3,96.0,653.0,34.0,macdh,0.1428999993516061,0.1487893365394885,5.0,14.0,105.0,4H,0.0841241498782374
355,low,38.0,583.0,40.0,macdh,0.21030471908054668,0.20184026672404654,5.0,34.0,415.0,4H,0.0840739828315808
828,HLCC/4,27.0,110.0,18.0,macds,0.2668216022804486,0.2712889192017173,6.0,74.0,222.0,4H,0.0833516772525628
829,open,21.0,70.0,25.0,macds,0.3086022796741524,0.3108243187403175,3.0,98.0,72.0,4H,0.0831805504979338
830,low,211.0,397.0,37.0,macdh,0.1105094609498611,0.1177330889834696,5.0,8.0,474.0,4H,0.0830329036223954
831,OHLC/4,169.0,476.0,20.0,macdh,0.2253574806910382,0.2528295460623235,6.0,36.0,434.0,4H,0.0829023041469808
832,high,274.0,627.0,32.0,macd,0.4007106235923622,0.3532315397819908,5.0,89.0,469.0,4H,0.0827275394633425
833,low,9.0,248.0,18.0,macd,0.165595808779727,0.1209367510361068,4.0,18.0,360.0,4H,0.0824622580850601
834,close,87.0,558.0,9.0,macdh,0.1954784373589799,0.2023427927436604,5.0,38.0,241.0,4H,0.0821179712389982
835,OHLC/4,262.0,427.0,42.0,macdh,0.2380071420327116,0.2326593777447271,5.0,39.0,343.0,4H,0.0821177139249675
836,OHLC/4,59.0,639.0,26.0,macdh,0.2693887306513994,0.2568122180905283,4.0,64.0,429.0,4H,0.0821035050069439
837,HL/2,52.0,608.0,32.0,macdh,0.2743227819641579,0.2520041984794391,4.0,56.0,92.0,4H,0.0820829985693478
838,high,51.0,521.0,28.0,macdh,0.0951296294708555,0.0879351232884682,6.0,5.0,374.0,4H,0.082036547060372
839,low,260.0,642.0,37.0,macd,0.2501417145673302,0.3673346541729691,5.0,68.0,24.0,4H,0.0819973388631209
840,HLCC/4,213.0,577.0,42.0,macd,0.226737226014978,0.4044480838508171,4.0,52.0,319.0,4H,0.0819430806457904
841,high,114.0,582.0,33.0,macdh,0.2078953049032939,0.2188004523726282,5.0,59.0,429.0,4H,0.0817255868200425
842,low,30.0,350.0,22.0,macds,0.1966912927837931,0.2300391944356174,6.0,7.0,205.0,4H,0.0815810717249046
843,close,16.0,138.0,18.0,macds,0.2580685701176812,0.2614297934836808,4.0,61.0,492.0,4H,0.0814191806207021
844,high,215.0,305.0,33.0,macdh,0.2113243217068633,0.2116039509053831,5.0,47.0,371.0,4H,0.0812614998727006
845,OHLC/4,279.0,624.0,22.0,macd,0.3471516362069529,0.3801266799787438,2.0,26.0,324.0,4H,0.0808169618755476
846,HLC/3,202.0,576.0,44.0,macd,0.2194793433989804,0.3999575244935961,6.0,55.0,18.0,4H,0.0807581307550553
847,OHLC/4,156.0,544.0,48.0,macdh,0.2132921892007015,0.2432968023357915,1.0,44.0,375.0,4H,0.0803594799635729
848,OHLC/4,28.0,421.0,8.0,macds,0.2370236240648764,0.5433534228385734,3.0,143.0,226.0,4H,0.0801637474039307
849,open,69.0,170.0,29.0,macd,0.326188363087375,0.3913040457183194,2.0,194.0,246.0,4H,0.0799246845633815
69,low,44.0,616.0,37.0,macdh,0.2601999468320162,0.24338232753292952,5.0,61.0,271.0,4H,0.07971904306339334
850,low,57.0,48.0,42.0,macd,0.228537004017372,0.274055682093631,3.0,98.0,480.0,4H,0.0794258325552394
851,high,186.0,616.0,23.0,macdh,0.1374102020307223,0.1400375606951306,5.0,15.0,185.0,4H,0.0793863109841793
852,HL/2,198.0,605.0,23.0,macds,0.2870723618909814,0.4324598172320598,4.0,84.0,320.0,4H,0.0791891554795457
853,HL/2,290.0,291.0,50.0,macdh,0.2035048281255997,0.2001921078106273,1.0,35.0,100.0,4H,0.0787772782445658
854,high,152.0,462.0,42.0,macdh,0.2143007680057114,0.221626098221502,2.0,40.0,221.0,4H,0.0780216042823446
855,high,176.0,258.0,8.0,macd,0.1367630988062725,0.1203644680019277,5.0,5.0,444.0,4H,0.0772458378597352
856,HLC/3,45.0,404.0,21.0,macds,0.2664537419416318,0.4303152846528857,4.0,192.0,426.0,4H,0.0771180777484425
857,OHLC/4,88.0,252.0,11.0,macdh,0.2832944277407989,0.268425793931709,3.0,174.0,250.0,4H,0.0769847155864068
858,low,35.0,121.0,16.0,macd,0.2156269579988399,0.2087655168459551,1.0,62.0,66.0,4H,0.076639725462973
859,HLC/3,120.0,624.0,27.0,macdh,0.1752846387851815,0.183082293631316,1.0,30.0,484.0,4H,0.0765901193151187
860,HLC/3,159.0,494.0,31.0,macdh,0.1952505667024745,0.2261769997904387,2.0,29.0,373.0,4H,0.0761518129954012
861,HL/2,35.0,298.0,38.0,macd,0.0970101798621092,0.1118144667207932,6.0,3.0,233.0,4H,0.0757050933526443
862,HLC/3,101.0,509.0,35.0,macdh,0.1740434547335171,0.2076070829730437,1.0,61.0,402.0,4H,0.0756880011237415
863,HLCC/4,198.0,384.0,39.0,macdh,0.1829353331648603,0.1953137213734131,2.0,37.0,349.0,4H,0.0754056461080112
864,high,6.0,144.0,10.0,macds,0.1610064004613143,0.1881658129478951,6.0,43.0,6.0,4H,0.0751341364451173
865,HL/2,55.0,152.0,36.0,macd,0.1993936736126689,0.1747168417279244,3.0,21.0,341.0,4H,0.0747725968286579
866,close,65.0,139.0,10.0,macds,0.1837892899149084,0.1606313145685175,2.0,7.0,446.0,4H,0.0744891153202644
867,HL/2,64.0,140.0,15.0,macds,0.1835547252237611,0.1867017758156459,4.0,22.0,349.0,4H,0.0743644016589268
868,OHLC/4,207.0,360.0,42.0,macdh,0.1733774617716958,0.196014426473213,2.0,45.0,296.0,4H,0.0741573111219019
869,HL/2,86.0,690.0,10.0,macdh,0.1570581742388016,0.1620877529627621,1.0,34.0,398.0,4H,0.0741270828697372
870,HLCC/4,62.0,317.0,16.0,macdh,0.2597789566991175,0.2576557751821491,2.0,169.0,400.0,4H,0.0737788191594992
871,HLC/3,253.0,292.0,40.0,macdh,0.169965647415796,0.1942681765545642,4.0,50.0,367.0,4H,0.0734482333626903
872,low,59.0,546.0,17.0,macdh,0.1890641126488719,0.2052573160179147,2.0,74.0,257.0,4H,0.0729405861208428
873,HL/2,7.0,497.0,10.0,macdh,0.2293267563991654,0.2106784769161727,4.0,122.0,32.0,4H,0.0728430790769942
874,close,276.0,675.0,14.0,macds,0.1711505842311871,0.3744579889862249,1.0,45.0,410.0,4H,0.0727183884426868
875,HLC/3,192.0,391.0,6.0,macdh,0.1870731067608843,0.1684689004758272,3.0,52.0,2.0,4H,0.0723165083080164
876,high,58.0,358.0,42.0,macd,0.2979309012323666,0.3169730351162122,5.0,154.0,123.0,4H,0.0722879574068754
877,HLCC/4,185.0,249.0,3.0,macdh,0.0545962931155849,0.0476574320981632,6.0,4.0,272.0,4H,0.0720917269062026
878,high,192.0,466.0,18.0,macdh,0.1467328274507492,0.1579854159083978,6.0,31.0,39.0,4H,0.0718491148575222
879,close,92.0,110.0,22.0,macds,0.2751727140712877,0.1677245617847689,2.0,30.0,350.0,4H,0.0717404351715092
880,close,142.0,209.0,29.0,macd,0.1634281828485438,0.1127288267336299,1.0,4.0,138.0,4H,0.071690891026501
881,HLC/3,61.0,657.0,9.0,macdh,0.2004623229961984,0.2288532656820991,4.0,80.0,234.0,4H,0.0715967463456523
882,close,68.0,336.0,19.0,macd,0.2926625362676768,0.3117383092207933,1.0,65.0,61.0,4H,0.0714615501886669
883,OHLC/4,63.0,353.0,13.0,macds,0.1808370178029818,0.3357899583072621,3.0,130.0,392.0,4H,0.0714225629436767
884,close,54.0,658.0,35.0,macdh,0.1735461848996916,0.1310909464247655,3.0,26.0,295.0,4H,0.0714007188443901
885,open,222.0,355.0,13.0,macdh,0.1353798772436891,0.1221427930685259,4.0,35.0,215.0,4H,0.0713863013903297
886,open,33.0,461.0,26.0,macds,0.2393065290332079,0.3797804233572754,4.0,48.0,305.0,4H,0.0713700012617321
887,low,139.0,424.0,5.0,macdh,0.2543779252104866,0.2349215304256615,5.0,134.0,454.0,4H,0.0710424337348971
888,HLC/3,91.0,493.0,50.0,macdh,0.150304335138643,0.1984124638769847,3.0,61.0,66.0,4H,0.0709970931558045
889,HL/2,32.0,144.0,13.0,macd,0.1663049650147375,0.1514491525721204,4.0,21.0,250.0,4H,0.0706480262025859
890,HLC/3,257.0,630.0,24.0,macdh,0.099664546863835,0.0876823772526373,4.0,6.0,22.0,4H,0.0704429715614059
891,HLC/3,22.0,525.0,31.0,macdh,0.2488986606379142,0.2335615534577435,1.0,173.0,459.0,4H,0.0703922837047373
892,high,211.0,694.0,49.0,macdh,0.2248843596943948,0.193750230299464,5.0,42.0,134.0,4H,0.070376957680153
893,low,157.0,391.0,20.0,macdh,0.1197094743384063,0.0965090318572057,3.0,15.0,394.0,4H,0.0702434627335679
