,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
2739,OHLC/4,131.0,359.0,44.0,macdh,-0.1202011863580013,-0.03387522647656131,4.0,196.0,370.0,4H,-0.029016658864487958
783,open,15.0,53.0,10.0,macdh,-0.043993291537200614,-0.028035558762183516,4.0,61.0,395.0,4H,-0.02910997882508071
1213,HL/2,105.0,318.0,15.0,macdh,-0.08495794861933781,-0.04864883541620136,2.0,189.0,82.0,4H,-0.029161458329033964
4600,OHLC/4,129.0,289.0,19.0,macdh,-0.06860388237001985,-0.10723419179198265,3.0,365.0,425.0,4H,-0.030873129595500155
1050,close,80.0,349.0,3.0,macdh,-0.047268457174795164,-0.06416536445579402,5.0,149.0,199.0,4H,-0.03313989384340021
3441,HL/2,168.0,606.0,4.0,macdh,-0.05178133569239356,-0.1190422352911807,1.0,144.0,479.0,4H,-0.03331771360902581
3418,low,142.0,240.0,26.0,macdh,-0.08850376973310257,-0.06141035919065138,4.0,135.0,348.0,4H,-0.03516396167191973
3516,high,173.0,500.0,3.0,macdh,-0.041405131475078724,-0.0498438191086868,2.0,42.0,127.0,4H,-0.03567489635259923
1780,close,114.0,505.0,23.0,macdh,-0.06692905307593378,-0.12605209429819098,2.0,123.0,195.0,4H,-0.03699178874460864
1428,high,95.0,256.0,50.0,macd,-0.04609359908734357,-0.1385421636515971,2.0,35.0,105.0,4H,-0.03710543474130422
4518,HLCC/4,287.0,288.0,12.0,macds,-0.10662790354395134,-0.1209966619316677,1.0,7.0,393.0,4H,-0.0372307184484329
810,high,204.0,322.0,8.0,macdh,-0.08522114508609678,-0.10595294195855948,1.0,172.0,232.0,4H,-0.037838787540491685
1548,HLCC/4,18.0,424.0,35.0,macd,-0.12777341659522576,-0.10854018614371817,2.0,159.0,6.0,4H,-0.03813850693289144
3731,low,253.0,299.0,3.0,macdh,-0.04763104793086549,-0.05959659637444778,3.0,64.0,158.0,4H,-0.03843384755454671
5001,HLC/3,91.0,657.0,31.0,macdh,-0.0792878838888722,-0.126885061482794,6.0,125.0,109.0,4H,-0.0392274000031484
1265,OHLC/4,160.0,390.0,13.0,macdh,-0.07668236523479145,-0.13916793896846816,3.0,132.0,414.0,4H,-0.040006324072958066
2844,close,177.0,457.0,6.0,macdh,-0.04738679291869428,-0.22815137030085203,5.0,112.0,440.0,4H,-0.04018005710964501
1897,close,223.0,236.0,39.0,macdh,-0.12247510033756699,-0.08877763303551336,1.0,154.0,27.0,4H,-0.04025633239258885
1221,OHLC/4,82.0,319.0,21.0,macdh,-0.16438528669055838,-0.10486770542214502,2.0,360.0,446.0,4H,-0.04100670746530209
1089,HLC/3,161.0,571.0,3.0,macdh,-0.07835368837884353,-0.1497099119531533,1.0,200.0,94.0,4H,-0.041287673982976274
1620,close,40.0,650.0,25.0,macd,-0.03240055809914873,-0.18125927003029135,1.0,24.0,251.0,4H,-0.041305826949502786
4607,low,82.0,609.0,41.0,macdh,-0.11394798726920244,-0.10441010947646959,1.0,124.0,404.0,4H,-0.0414826813016701
1810,low,21.0,607.0,4.0,macd,-0.08205988059851001,-0.11135998364914923,6.0,60.0,204.0,4H,-0.04181351479797868
1671,HLC/3,263.0,603.0,26.0,macdh,-0.08382608014847288,-0.10967919656885061,1.0,65.0,267.0,4H,-0.041898435049120684
441,HLC/3,142.0,330.0,4.0,macdh,-0.11006391739853308,-0.11214322120450136,3.0,154.0,112.0,4H,-0.041994242108015604
4116,low,110.0,667.0,8.0,macdh,-0.09047984323795129,-0.13974035964662984,4.0,106.0,486.0,4H,-0.042332603822097865
1361,open,16.0,394.0,32.0,macd,-0.13673363165179261,-0.14023370083095738,2.0,161.0,240.0,4H,-0.04248763705519434
1667,close,17.0,103.0,7.0,macd,-0.10497117155843673,-0.19227652148750926,5.0,98.0,180.0,4H,-0.04322006649761417
3370,low,9.0,35.0,11.0,macds,-0.09102652076184814,-0.09393224713926858,6.0,130.0,60.0,4H,-0.04405489986766991
2151,HLCC/4,149.0,238.0,27.0,macdh,-0.10005612233032708,-0.10979768761812633,1.0,123.0,419.0,4H,-0.04446063040052113
379,high,4.0,5.0,38.0,macds,-0.08580011382363133,-0.08584185131087746,3.0,101.0,123.0,4H,-0.04454401861711098
2338,HL/2,284.0,649.0,47.0,macdh,-0.07507955159687432,-0.09923686905391498,5.0,28.0,18.0,4H,-0.044715558208359776
16,high,121.0,240.0,4.0,macdh,-0.16212755569016063,-0.14131294955764076,5.0,241.0,494.0,4H,-0.04508508878466919
4974,OHLC/4,216.0,684.0,45.0,macdh,-0.090797540104888,-0.12820462680519018,1.0,52.0,64.0,4H,-0.045326890091922194
4444,high,34.0,293.0,9.0,macd,-0.13542656216448964,-0.11699758417485227,5.0,58.0,418.0,4H,-0.04563982805168962
278,low,190.0,454.0,25.0,macdh,-0.057777995572778434,-0.08339726655541456,6.0,54.0,394.0,4H,-0.04584740519145815
3708,HL/2,246.0,503.0,22.0,macdh,-0.19324125795500896,-0.12563720749542878,4.0,83.0,361.0,4H,-0.04596487048352131
4705,high,242.0,450.0,43.0,macdh,-0.05164122484634798,-0.08319938537218659,3.0,20.0,80.0,4H,-0.046893138235963756
1173,HLC/3,178.0,179.0,8.0,macdh,-0.17090496126813892,-0.151476385297618,4.0,310.0,224.0,4H,-0.04695911081578281
4027,HLC/3,222.0,506.0,15.0,macdh,-0.06679719815450863,-0.07765896582934177,3.0,39.0,241.0,4H,-0.04698868394831864
748,HLCC/4,139.0,385.0,46.0,macdh,-0.1875311734912628,-0.09395400729528211,3.0,169.0,152.0,4H,-0.04728390578220833
4672,OHLC/4,282.0,294.0,37.0,macdh,-0.06403001459848416,-0.08334375862666468,2.0,27.0,271.0,4H,-0.04743463461646323
4363,low,178.0,316.0,11.0,macdh,-0.1629000872585921,-0.10959476975326297,2.0,161.0,337.0,4H,-0.04749203712654599
1622,HLCC/4,16.0,499.0,15.0,macds,-0.16266211011794227,-0.16515121400975266,4.0,105.0,386.0,4H,-0.04754184749272449
438,open,41.0,440.0,10.0,macd,-0.04796363157697497,-0.19022955888421542,3.0,24.0,12.0,4H,-0.04783991893726671
156,high,116.0,669.0,50.0,macdh,-0.10876814628923519,-0.12894150511879127,5.0,69.0,167.0,4H,-0.048231209153265044
1191,open,4.0,617.0,26.0,macds,-0.15643208050457572,-0.17963930647183132,2.0,135.0,290.0,4H,-0.0482609345394768
2590,OHLC/4,7.0,124.0,13.0,macdh,-0.0885863526415507,-0.1072133828215221,4.0,124.0,317.0,4H,-0.04848406469251385
2823,close,198.0,268.0,32.0,macdh,-0.14695708725767828,-0.12969578735588874,4.0,168.0,135.0,4H,-0.04853882049173104
2835,HLC/3,19.0,451.0,8.0,macds,-0.15757659315152497,-0.1832465043789257,2.0,111.0,284.0,4H,-0.0487000191801029
2206,HL/2,147.0,181.0,45.0,macdh,-0.15344903479032043,-0.12638408530127943,4.0,159.0,116.0,4H,-0.048820542420534914
4786,HLCC/4,50.0,215.0,47.0,macd,-0.09292998011471125,-0.1578240101845585,6.0,48.0,59.0,4H,-0.0489560423525124
3562,open,138.0,448.0,24.0,macdh,-0.057670151795263906,-0.10226512579387838,3.0,36.0,463.0,4H,-0.04904215538702109
5002,low,115.0,510.0,47.0,macdh,-0.1291143353940873,-0.1530740614528191,5.0,76.0,425.0,4H,-0.0491295108221899
2170,close,262.0,254.0,17.0,macdh,-0.11625020233702262,-0.17289026815023897,6.0,128.0,136.0,4H,-0.04940510635903045
2179,open,272.0,489.0,11.0,macdh,-0.061533347292478294,-0.12397293460229389,4.0,64.0,466.0,4H,-0.049604278246453797
998,close,38.0,52.0,15.0,macds,-0.11212732049158868,-0.11135134831537692,6.0,102.0,284.0,4H,-0.04998069697512867
4597,HLCC/4,63.0,361.0,9.0,macdh,-0.14621882991877413,-0.14231634025328088,4.0,339.0,157.0,4H,-0.049980788953117736
137,HLC/3,38.0,281.0,7.0,macd,-0.1755351795305337,-0.1206267295706206,6.0,51.0,87.0,4H,-0.05027124688009495
1417,open,230.0,528.0,12.0,macdh,-0.11759260212779606,-0.2702706819986663,2.0,81.0,430.0,4H,-0.05028205010972333
2750,low,182.0,264.0,50.0,macdh,-0.21252517355642447,-0.10032805103806193,2.0,192.0,414.0,4H,-0.050388102239617774
4028,high,104.0,308.0,12.0,macdh,-0.11372634158775491,-0.11397294179115063,5.0,96.0,265.0,4H,-0.05060820599141153
2577,close,64.0,301.0,30.0,macdh,-0.19530899307772429,-0.17166171304828653,2.0,394.0,343.0,4H,-0.05118608240156529
4018,HLC/3,173.0,284.0,35.0,macdh,-0.05944077202946979,-0.07564950965297396,5.0,13.0,286.0,4H,-0.05128660342529632
1182,low,96.0,263.0,14.0,macdh,-0.1050968963265337,-0.1286600237947296,2.0,119.0,347.0,4H,-0.05132683750178335
2975,HLC/3,74.0,323.0,19.0,macdh,-0.21236302163440232,-0.15974565494516121,4.0,294.0,258.0,4H,-0.05138732142341824
395,OHLC/4,265.0,388.0,33.0,macdh,-0.06886700785719718,-0.08990565437425319,2.0,21.0,437.0,4H,-0.05145255755135141
2264,HLC/3,227.0,324.0,36.0,macdh,-0.146041141994821,-0.1584316410908193,6.0,71.0,259.0,4H,-0.05177929470162192
3947,low,164.0,223.0,32.0,macdh,-0.05587783311564037,-0.04686581893748685,4.0,4.0,159.0,4H,-0.052734471495435455
4194,open,165.0,163.0,17.0,macdh,-0.20175395717128458,-0.1904188954354238,2.0,300.0,3.0,4H,-0.05356289371083545
1110,HLC/3,176.0,274.0,28.0,macdh,-0.21296854284091876,-0.12153225276656962,6.0,197.0,70.0,4H,-0.053750942769601004
1079,HLCC/4,68.0,153.0,50.0,macd,-0.1581117487285769,-0.1654566842387441,1.0,49.0,29.0,4H,-0.05394276905333889
1669,high,135.0,328.0,2.0,macdh,-0.20490176311618435,-0.19509848276775704,4.0,218.0,380.0,4H,-0.054277502944045354
2840,HL/2,229.0,364.0,42.0,macdh,-0.08604328202591907,-0.09403072384551668,2.0,20.0,54.0,4H,-0.05449277370382232
2748,close,62.0,310.0,24.0,macdh,-0.23359534765552942,-0.1747971885165793,2.0,357.0,6.0,4H,-0.05466208684218255
2119,OHLC/4,147.0,204.0,15.0,macdh,-0.08246450651398124,-0.09912990178936673,6.0,67.0,56.0,4H,-0.05468068066087946
768,HL/2,134.0,331.0,40.0,macdh,-0.2172476695890564,-0.12713419311195728,3.0,152.0,142.0,4H,-0.0549274683653167
3343,high,3.0,143.0,22.0,macds,-0.15121059747260102,-0.18329305789084077,1.0,77.0,201.0,4H,-0.05499119603185464
3244,HL/2,99.0,246.0,24.0,macdh,-0.21098493658626985,-0.19826686368183916,5.0,318.0,44.0,4H,-0.0551045160449577
3810,OHLC/4,49.0,361.0,30.0,macdh,-0.23655464264318593,-0.17779411509525708,2.0,322.0,58.0,4H,-0.0552038816847878
102,HLCC/4,140.0,389.0,11.0,macdh,-0.09391496967639414,-0.11352853855787767,1.0,81.0,19.0,4H,-0.05546086228053176
3007,HLCC/4,29.0,576.0,24.0,macds,-0.10605821775174398,-0.13771756707211885,3.0,9.0,270.0,4H,-0.05596351328601046
4716,high,73.0,118.0,42.0,macd,-0.15172542990598897,-0.14490673908873417,6.0,53.0,194.0,4H,-0.056028928322858815
2304,OHLC/4,65.0,85.0,6.0,macd,-0.08108523517439294,-0.09067917898759636,4.0,14.0,330.0,4H,-0.05609018432969774
2725,HLCC/4,297.0,366.0,40.0,macdh,-0.0628640366034924,-0.07394290164290429,1.0,4.0,290.0,4H,-0.056108343871700474
237,close,98.0,270.0,6.0,macdh,-0.12763112382242064,-0.13893646014912292,5.0,118.0,148.0,4H,-0.0561811909092719
1806,high,109.0,354.0,5.0,macdh,-0.22187529040354773,-0.20129369592504154,2.0,327.0,270.0,4H,-0.05632048266447359
1942,HL/2,36.0,591.0,32.0,macd,-0.06768024357155898,-0.22069550174478308,5.0,23.0,418.0,4H,-0.05638265815759021
1276,HLC/3,156.0,572.0,2.0,macdh,-0.23711815798727162,-0.1262567465196018,5.0,175.0,299.0,4H,-0.05642309248034228
4955,open,139.0,428.0,27.0,macdh,-0.12040676758244905,-0.14954142346245566,6.0,84.0,404.0,4H,-0.056468224928441814
2547,open,8.0,662.0,35.0,macd,-0.15704983878336956,-0.14337124620800198,5.0,65.0,69.0,4H,-0.0564759026196987
4327,HLCC/4,117.0,469.0,34.0,macdh,-0.14444565929698852,-0.1585951575792227,6.0,89.0,413.0,4H,-0.05680171761142049
934,open,181.0,322.0,11.0,macdh,-0.1980153401495472,-0.15828453735302675,6.0,154.0,122.0,4H,-0.05729229145279153
4187,HL/2,102.0,343.0,33.0,macdh,-0.22073812926921307,-0.21677441364525274,3.0,221.0,490.0,4H,-0.05762997834316429
1557,HL/2,111.0,303.0,13.0,macdh,-0.24826643009262023,-0.19462732777462416,2.0,385.0,9.0,4H,-0.05781767233190731
644,OHLC/4,46.0,411.0,41.0,macdh,-0.06702630668373452,-0.08114332270395273,1.0,9.0,408.0,4H,-0.058067553115356864
4588,HLCC/4,166.0,212.0,34.0,macdh,-0.20585907794838776,-0.1591453156017715,4.0,141.0,277.0,4H,-0.05814401858846703
1356,low,105.0,325.0,38.0,macdh,-0.22510430491326688,-0.22114460902385255,5.0,246.0,139.0,4H,-0.05839469344869361
1256,OHLC/4,197.0,594.0,12.0,macdh,-0.12140852798534417,-0.16502792516761294,3.0,63.0,361.0,4H,-0.05851522478168673
4081,open,163.0,253.0,29.0,macdh,-0.21751247913969085,-0.15441554958670647,1.0,151.0,133.0,4H,-0.05862850500908811
4852,high,112.0,315.0,5.0,macdh,-0.23587666485999648,-0.21536128742272337,3.0,269.0,257.0,4H,-0.05879010053515353
2233,low,192.0,305.0,10.0,macdh,-0.10557682097508424,-0.14136903935053902,2.0,85.0,344.0,4H,-0.059340377906703864
1251,OHLC/4,53.0,367.0,41.0,macdh,-0.25763046037069226,-0.204280810671595,2.0,398.0,188.0,4H,-0.059487847923645344
3400,OHLC/4,93.0,522.0,39.0,macdh,-0.1509726069400747,-0.17757857312787886,1.0,92.0,295.0,4H,-0.059858555800112206
1621,OHLC/4,127.0,417.0,34.0,macdh,-0.15378507117599807,-0.17808315152035906,3.0,104.0,318.0,4H,-0.06028496307431824
3570,HL/2,145.0,534.0,13.0,macdh,-0.11691144579664034,-0.1899320773074038,1.0,109.0,377.0,4H,-0.06055524745159148
351,open,81.0,161.0,43.0,macdh,-0.14204522635075778,-0.15641049835761484,2.0,120.0,494.0,4H,-0.0605662727023607
2229,close,198.0,600.0,10.0,macdh,-0.12985184099935781,-0.174481805613871,6.0,61.0,123.0,4H,-0.06096296567744468
4198,open,23.0,17.0,29.0,macd,-0.13824157949536858,-0.13705285027306022,1.0,116.0,390.0,4H,-0.06103364890383096
290,HLCC/4,149.0,384.0,27.0,macdh,-0.1934607837945625,-0.19768460278918906,3.0,185.0,445.0,4H,-0.06122174149558181
556,HLCC/4,81.0,212.0,5.0,macdh,-0.14047521371812083,-0.1367881518262607,1.0,146.0,234.0,4H,-0.061321082065350786
3576,OHLC/4,162.0,624.0,21.0,macdh,-0.10792975138238729,-0.1781086305596796,3.0,60.0,472.0,4H,-0.061329458343776865
714,open,159.0,217.0,12.0,macdh,-0.08925255806776407,-0.0864771779237435,6.0,22.0,165.0,4H,-0.0614065189460098
3081,open,268.0,559.0,23.0,macdh,-0.25261621559526953,-0.2307641376007565,2.0,82.0,231.0,4H,-0.06155025328674295
1190,OHLC/4,46.0,191.0,50.0,macdh,-0.14978974384726676,-0.15608298024004208,1.0,154.0,385.0,4H,-0.061604514930459535
1828,HL/2,148.0,580.0,2.0,macdh,-0.07917739327843973,-0.21123360172885927,4.0,83.0,185.0,4H,-0.06163547489022887
994,low,134.0,148.0,6.0,macdh,-0.15151919827646648,-0.15482456374430653,1.0,123.0,100.0,4H,-0.06167405582571162
5003,low,160.0,155.0,46.0,macdh,-0.2497729123095867,-0.2371436002842975,1.0,415.0,194.0,4H,-0.0618783767918268
2443,close,169.0,268.0,16.0,macdh,-0.08625676270567398,-0.11459238401218316,2.0,30.0,390.0,4H,-0.06190419071473339
2788,HLC/3,47.0,246.0,22.0,macd,-0.09266790531892939,-0.1828700040422104,3.0,41.0,192.0,4H,-0.061906077273422205
187,OHLC/4,104.0,194.0,17.0,macdh,-0.14486016320629921,-0.16749215869240824,4.0,105.0,20.0,4H,-0.06237077636970295
1658,OHLC/4,18.0,16.0,9.0,macds,-0.11086712981523215,-0.11028393603366991,5.0,64.0,455.0,4H,-0.06253382864607039
1287,close,41.0,696.0,43.0,macd,-0.16215860389674103,-0.3860041216222242,3.0,47.0,199.0,4H,-0.06302758159409838
3372,close,59.0,52.0,14.0,macds,-0.13919487973053682,-0.15188614428534336,6.0,79.0,28.0,4H,-0.06330541903751152
3852,high,148.0,142.0,23.0,macdh,-0.2584083084217691,-0.24583504519343546,6.0,326.0,139.0,4H,-0.06333883720514226
2129,OHLC/4,64.0,340.0,31.0,macdh,-0.25969756596250715,-0.2471286866713013,6.0,298.0,164.0,4H,-0.0635550908547385
630,open,48.0,307.0,36.0,macdh,-0.24988784215106283,-0.25848942998470037,3.0,356.0,244.0,4H,-0.06369166991161786
845,OHLC/4,108.0,430.0,21.0,macdh,-0.1638784945423521,-0.20037081962174885,2.0,129.0,289.0,4H,-0.06404454468573202
4810,high,73.0,339.0,27.0,macdh,-0.2640371279157307,-0.2514831810451696,2.0,414.0,439.0,4H,-0.06428031241325996
1011,HLCC/4,93.0,213.0,39.0,macdh,-0.27901512190015065,-0.23800850490570244,6.0,381.0,329.0,4H,-0.06428259540355702
1795,high,56.0,359.0,22.0,macdh,-0.17074037972763143,-0.16205529467420077,3.0,134.0,465.0,4H,-0.06516281279042986
2821,HLCC/4,65.0,350.0,30.0,macdh,-0.26950369300755733,-0.2569689448139219,6.0,257.0,344.0,4H,-0.06518811920961644
1342,open,32.0,420.0,14.0,macds,-0.18524075030947007,-0.18823206563078915,4.0,50.0,107.0,4H,-0.06533913421775446
11,open,78.0,261.0,42.0,macdh,-0.26475367501363745,-0.2638261627867556,6.0,321.0,6.0,4H,-0.06537423449342328
3095,HL/2,155.0,374.0,12.0,macdh,-0.1541163889737342,-0.18326272584036887,6.0,102.0,296.0,4H,-0.06561064726854554
1486,low,130.0,329.0,23.0,macdh,-0.17799423167540696,-0.15884822004107127,3.0,97.0,98.0,4H,-0.06563408376473387
685,HL/2,56.0,317.0,38.0,macd,-0.08817333619019256,-0.1782727435274295,2.0,18.0,148.0,4H,-0.06564952309311534
1536,low,89.0,217.0,7.0,macdh,-0.1674721559960367,-0.16979859386593096,2.0,98.0,179.0,4H,-0.0657595602437738
2766,HL/2,4.0,423.0,3.0,macd,-0.19020635446785905,-0.251359925272317,2.0,68.0,207.0,4H,-0.06595141283791142
2952,HLC/3,90.0,284.0,50.0,macdh,-0.27814819326661877,-0.2656175990773228,5.0,425.0,500.0,4H,-0.06660871066051718
3768,HLC/3,132.0,261.0,20.0,macdh,-0.20075301187568054,-0.2499475869808374,5.0,158.0,108.0,4H,-0.0670225204894696
3051,low,103.0,394.0,12.0,macdh,-0.24628001435973906,-0.20384921693302657,6.0,187.0,369.0,4H,-0.0670342090427646
508,OHLC/4,86.0,267.0,32.0,macdh,-0.3022318550697716,-0.24952821597088976,3.0,301.0,368.0,4H,-0.06706665249653294
4585,HLC/3,23.0,343.0,31.0,macdh,-0.12785651985773291,-0.11806213235200963,4.0,54.0,287.0,4H,-0.06708434224058211
3278,HL/2,65.0,303.0,42.0,macdh,-0.2996358915579281,-0.2588752310063377,1.0,405.0,202.0,4H,-0.0676988733945567
10,OHLC/4,143.0,149.0,36.0,macdh,-0.26302660698889535,-0.2992054490189719,5.0,413.0,350.0,4H,-0.06802622807382751
904,HLCC/4,8.0,582.0,31.0,macds,-0.27731332253495333,-0.28495718824079264,4.0,154.0,467.0,4H,-0.06811929022170876
54,high,52.0,485.0,44.0,macd,-0.10315982414783685,-0.2574069873616548,5.0,31.0,474.0,4H,-0.06830262429887095
2631,high,121.0,167.0,36.0,macdh,-0.23041754631363937,-0.23134583775186773,2.0,193.0,276.0,4H,-0.06838741102599848
4005,high,66.0,364.0,49.0,macdh,-0.2854997156666993,-0.2816043357643963,4.0,391.0,272.0,4H,-0.06851226669800646
639,HLCC/4,139.0,441.0,27.0,macdh,-0.1171770659366268,-0.12620421904511833,3.0,42.0,456.0,4H,-0.06877750090515308
1666,close,33.0,293.0,50.0,macdh,-0.2538020190438207,-0.21394379784780548,4.0,433.0,215.0,4H,-0.06880954318887411
3216,high,74.0,259.0,43.0,macdh,-0.2911239604737846,-0.28219618988573325,1.0,227.0,228.0,4H,-0.0690075108900494
1401,high,41.0,49.0,49.0,macd,-0.17956347197921696,-0.18485626363540208,6.0,98.0,6.0,4H,-0.06923898960207632
1912,low,189.0,610.0,7.0,macdh,-0.1641927854712825,-0.20354361646474395,2.0,76.0,309.0,4H,-0.06939643900389313
265,HLCC/4,125.0,154.0,6.0,macdh,-0.1783082673991634,-0.1884961205839823,3.0,108.0,419.0,4H,-0.06952771640785317
3329,OHLC/4,233.0,377.0,31.0,macdh,-0.11161873020393635,-0.13713648385780922,2.0,19.0,215.0,4H,-0.06957249680175591
2211,close,87.0,352.0,40.0,macdh,-0.29123372902892786,-0.2903135752202575,6.0,252.0,473.0,4H,-0.0696716884493238
3551,close,216.0,306.0,43.0,macdh,-0.11292754043947284,-0.1386916464110213,1.0,32.0,74.0,4H,-0.07010639217246589
4213,close,48.0,245.0,33.0,macd,-0.24258913965283924,-0.23976034969342422,2.0,53.0,210.0,4H,-0.0704044304181935
3126,HLC/3,16.0,229.0,28.0,macdh,-0.12163251739659149,-0.0957910877417732,4.0,39.0,106.0,4H,-0.07044205519156789
3386,HL/2,83.0,243.0,41.0,macdh,-0.299339725662049,-0.2932502663595055,2.0,240.0,48.0,4H,-0.07054846806295885
3100,HLCC/4,65.0,345.0,46.0,macdh,-0.2790902533668902,-0.31508716812363086,6.0,379.0,436.0,4H,-0.07059031600683492
1168,open,24.0,664.0,45.0,macd,-0.2466749230659093,-0.35770079575970876,3.0,136.0,134.0,4H,-0.0706699796656427
243,open,148.0,395.0,49.0,macdh,-0.29912583643582474,-0.1998239213809624,2.0,99.0,250.0,4H,-0.07104784091277723
640,high,49.0,438.0,13.0,macds,-0.21372910032420966,-0.21278492210972702,6.0,39.0,141.0,4H,-0.07138903286532354
115,OHLC/4,237.0,610.0,17.0,macdh,-0.14835016809847748,-0.24530523181567013,4.0,52.0,486.0,4H,-0.07139453201860763
3571,low,118.0,149.0,44.0,macdh,-0.24782179054850276,-0.24511918994111476,4.0,191.0,6.0,4H,-0.07143143111176727
4352,open,171.0,612.0,23.0,macdh,-0.23095809946938875,-0.26534459002628924,3.0,73.0,55.0,4H,-0.07164153705602626
1628,HL/2,9.0,544.0,10.0,macds,-0.20183977208299417,-0.22790725538080384,5.0,57.0,300.0,4H,-0.0716613460917289
1777,HLC/3,60.0,540.0,4.0,macds,-0.20691806209021452,-0.2226089359001648,4.0,39.0,162.0,4H,-0.0716930396969563
1489,close,3.0,227.0,14.0,macdh,-0.25292578028862517,-0.24465703122786958,1.0,337.0,18.0,4H,-0.07187326103632986
1517,HLC/3,4.0,236.0,42.0,macd,-0.1734289469384706,-0.13468586951236503,3.0,58.0,261.0,4H,-0.07203129145731504
2422,OHLC/4,137.0,162.0,21.0,macd,-0.1427867204503214,-0.2642695209732477,4.0,24.0,407.0,4H,-0.07226227532301031
1996,high,57.0,265.0,34.0,macd,-0.29445801056729054,-0.3205217504479925,5.0,46.0,193.0,4H,-0.07227370026122243
3263,low,273.0,580.0,36.0,macdh,-0.2702330217160727,-0.23298341170053352,3.0,65.0,342.0,4H,-0.07228888999527838
653,low,109.0,112.0,30.0,macdh,-0.19598017942931736,-0.19597780108339594,2.0,153.0,159.0,4H,-0.07268972242887882
478,low,133.0,298.0,36.0,macdh,-0.30508888331697404,-0.21040934378353918,1.0,174.0,169.0,4H,-0.07275802223151244
530,HL/2,125.0,327.0,24.0,macdh,-0.19276660462198839,-0.19984536395861213,5.0,107.0,426.0,4H,-0.07276266970940275
635,open,12.0,335.0,2.0,macd,-0.14227480332641695,-0.27765023184719334,5.0,54.0,76.0,4H,-0.07337396892732932
4392,HL/2,69.0,237.0,48.0,macdh,-0.3174999288247449,-0.31144764259728913,1.0,355.0,170.0,4H,-0.07340566158401492
1735,close,112.0,388.0,43.0,macdh,-0.24607214710890546,-0.2689709600146048,4.0,178.0,50.0,4H,-0.07350322042097034
3638,high,80.0,268.0,36.0,macdh,-0.32341789193086046,-0.3073399258256477,3.0,342.0,495.0,4H,-0.07353278335567674
3446,open,155.0,569.0,44.0,macdh,-0.20868018454374182,-0.23916847257761964,1.0,64.0,98.0,4H,-0.07363625782962674
1813,OHLC/4,2.0,368.0,31.0,macdh,-0.27059435116075226,-0.24621544587289634,5.0,446.0,273.0,4H,-0.0736650956150067
2743,HLC/3,3.0,288.0,17.0,macdh,-0.2653889955840714,-0.25596660877945754,5.0,304.0,466.0,4H,-0.07414339902879284
486,HLCC/4,134.0,511.0,10.0,macdh,-0.19370124315876627,-0.21109902384711599,5.0,88.0,445.0,4H,-0.07422317780145331
2786,HL/2,10.0,346.0,49.0,macdh,-0.14414596538005378,-0.14226273012602417,6.0,59.0,406.0,4H,-0.07429755837516511
355,high,86.0,483.0,33.0,macdh,-0.19715800412917148,-0.20895832745811346,6.0,97.0,476.0,4H,-0.07440886821717059
