,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
567,OHLC/4,154,469,28,macds,250,8,6,5,0.33,2959,577,345,138,412,198,39,994,202,8,723,141,374,652,789,652,418,286,675,617,367,325,274,429,757,878,810,364,816,716,26,41,27,2,931,13,47,25,1,681,8,15,0.28,0.16,1.05,1.01,1.0,1.14,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
568,HL/2,201,475,38,macdh,219,8,6,10,0.39,284,836,127,187,397,43,156,545,220,317,275,58,106,541,999,847,367,365,782,739,481,337,626,356,490,209,592,93,325,429,12,53,65,1,739,2,23,2,2,717,24,3,0.02,0.15,1.12,1.13,1.12,1.16,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
569,low,167,482,37,macds,135,7,6,19,0.27,570,652,248,379,393,316,247,450,46,313,878,155,240,789,899,668,389,280,931,508,464,275,531,12,562,790,754,312,671,116,12,59,67,15,462,8,26,37,12,32,14,24,0.16,0.34,1.13,1.17,1.16,1.2,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
570,HLC/3,166,442,39,macd,47,6,6,9,0.35,513,552,114,34,752,332,238,637,188,377,395,378,35,590,950,813,498,347,862,700,338,312,736,112,406,559,460,642,364,769,4,9,89,2,230,9,34,16,7,186,25,23,0.39,0.21,1.15,1.09,1.17,1.15,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
571,low,175,410,28,macdh,99,8,6,1,0.35,2555,540,126,81,544,337,352,828,167,30,125,270,270,944,945,555,420,402,748,633,492,355,218,175,541,920,756,25,456,131,19,29,73,2,520,8,43,100,8,360,10,7,0.25,0.24,1.18,1.08,1.16,1.04,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
572,low,166,497,35,macdh,61,9,6,20,0.31,1509,491,95,34,488,222,286,34,344,387,836,268,353,898,750,742,450,292,880,782,461,325,529,78,841,651,999,449,635,136,28,34,10,9,329,3,11,28,10,291,18,7,0.05,0.11,1.16,1.0,1.16,1.07,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
573,HL/2,188,370,36,macds,230,8,6,3,0.06,2955,634,249,165,341,248,349,158,234,240,236,58,11,26,809,547,396,384,901,578,347,308,710,883,846,176,649,856,161,596,16,31,10,15,454,9,29,86,2,598,9,6,0.19,0.39,1.2,1.04,1.13,1.06,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
574,low,211,453,32,macdh,156,6,6,18,0.03,818,316,200,342,389,288,349,996,165,310,131,271,198,100,841,540,468,283,935,713,500,269,785,633,314,294,877,309,249,637,7,57,101,12,754,14,24,93,14,692,7,18,0.12,0.19,1.16,1.16,1.18,1.15,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
575,low,175,453,41,macds,103,7,6,8,0.02,424,523,287,162,190,126,170,117,278,164,919,373,398,705,817,549,430,413,686,525,338,315,828,304,577,844,922,721,721,100,21,27,10,15,994,14,20,46,7,308,16,24,0.29,0.02,1.08,1.02,1.2,1.17,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
576,HL/2,163,519,32,macd,330,8,6,4,0.34,2934,226,160,58,508,150,278,303,178,48,176,115,296,5,965,803,323,294,613,578,425,290,739,374,291,3,244,624,610,746,24,48,53,12,299,3,27,53,1,659,17,22,0.11,0.22,1.1,1.06,1.0,1.12,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
577,HLCC/4,181,412,41,macd,299,9,6,8,0.14,1049,396,157,380,91,157,360,908,161,373,690,325,18,950,986,548,498,346,905,804,423,390,907,530,671,738,443,695,143,410,15,56,27,9,437,3,43,7,20,849,24,17,0.09,0.17,1.09,1.19,1.06,1.14,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
578,HLCC/4,184,431,32,macdh,340,7,6,8,0.09,2185,495,285,243,210,179,99,963,353,183,199,102,395,197,757,751,454,280,967,609,426,332,42,728,607,266,628,475,504,524,21,38,86,8,213,10,11,51,3,620,25,1,0.02,0.37,1.19,1.19,1.04,1.13,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
579,HLCC/4,159,377,42,macdh,12,9,6,14,0.35,2572,569,333,196,357,124,179,638,323,366,1000,254,389,695,955,509,497,496,523,518,405,345,426,319,445,915,485,766,319,252,6,32,28,7,626,3,22,15,6,155,23,5,0.01,0.37,1.14,1.2,1.01,1.15,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
580,HL/2,214,497,36,macd,180,6,6,6,0.37,2336,650,139,283,700,62,210,364,308,374,637,393,92,460,963,945,396,303,752,694,381,285,728,310,469,373,29,769,45,156,11,54,42,12,590,5,24,10,13,781,9,23,0.39,0.17,1.16,1.18,1.08,1.12,False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
581,open,194,368,34,macds,237,9,6,3,0.37,2141,937,7,314,350,107,382,784,173,64,134,348,206,173,949,522,462,282,970,535,320,266,407,282,90,512,736,838,641,242,29,55,80,7,547,16,32,40,19,825,9,3,0.16,0.05,1.01,1.01,1.14,1.17,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
582,HLC/3,170,410,39,macdh,50,6,6,19,0.14,2975,281,324,195,517,75,264,226,298,266,58,113,358,783,888,790,404,325,947,645,443,379,891,857,59,476,753,787,172,522,2,32,38,4,203,15,52,67,2,19,10,1,0.04,0.05,1.01,1.04,1.15,1.05,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
583,HLC/3,166,507,36,macds,8,8,6,9,0.17,2582,355,337,266,733,16,158,505,44,250,564,65,155,161,838,744,409,267,953,776,322,305,439,562,446,501,31,575,812,184,11,48,90,10,416,12,20,86,11,384,8,10,0.07,0.01,1.04,1.09,1.02,1.14,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
584,close,205,428,34,macdh,167,8,6,16,0.39,2017,680,187,382,789,320,141,245,225,89,184,170,92,795,856,528,486,272,976,932,336,287,794,580,528,754,217,122,629,355,19,21,62,18,476,7,34,90,5,475,17,24,0.07,0.04,1.16,1.02,1.18,1.1,False,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
585,OHLC/4,178,444,34,macds,206,7,6,12,0.14,853,405,3,363,891,257,305,945,270,93,985,254,320,574,813,529,285,275,885,524,451,429,89,957,562,620,326,880,655,994,18,23,62,4,466,17,50,89,16,593,19,10,0.18,0.12,1.03,1.09,1.01,1.14,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
586,low,206,446,39,macds,3,7,6,6,0.31,2842,323,204,364,890,7,21,930,107,204,461,22,90,43,940,824,491,462,933,507,383,317,59,370,48,319,457,442,377,764,13,43,76,10,232,10,14,21,5,548,11,9,0.06,0.21,1.01,1.09,1.03,1.2,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
587,HL/2,209,427,41,macd,55,6,6,8,0.28,266,398,186,56,594,9,121,898,390,198,261,27,265,691,993,819,471,274,800,650,314,259,720,471,974,374,805,90,386,198,23,58,9,10,974,4,23,38,1,522,5,22,0.2,0.17,1.17,1.12,1.0,1.2,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
588,high,179,466,31,macds,143,9,6,2,0.01,397,996,34,202,129,70,33,540,400,8,977,386,302,404,903,781,438,272,638,631,380,365,112,120,418,462,896,286,368,117,19,42,92,9,981,16,35,18,16,278,5,12,0.04,0.13,1.05,1.16,1.15,1.2,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
589,low,183,490,31,macd,380,8,6,2,0.07,568,344,318,99,101,351,265,693,239,152,940,299,59,973,714,569,487,449,744,671,403,294,384,535,372,347,512,2,81,879,18,23,7,11,470,3,11,48,12,58,17,1,0.23,0.3,1.17,1.17,1.11,1.05,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
590,close,196,474,34,macds,166,6,6,13,0.24,2008,483,243,11,871,98,163,537,206,217,663,186,189,983,800,765,474,373,832,575,453,269,498,249,779,593,988,557,619,79,18,48,27,1,404,18,36,63,5,564,20,13,0.35,0.11,1.15,1.01,1.05,1.19,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
591,low,145,416,28,macds,371,7,6,6,0.04,1213,697,190,394,48,301,98,513,26,303,32,298,103,958,797,597,498,345,950,629,293,289,376,751,558,980,339,171,290,816,3,59,36,12,898,8,23,101,10,93,5,7,0.29,0.38,1.14,1.02,1.01,1.0,False,True,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
592,HLCC/4,151,532,38,macdh,49,8,6,13,0.05,2094,559,269,127,709,205,16,175,251,225,214,197,297,922,957,703,404,273,594,572,452,261,259,231,782,747,807,288,626,427,25,38,24,3,78,9,23,100,15,457,3,20,0.11,0.34,1.11,1.01,1.0,1.18,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
593,OHLC/4,198,414,36,macdh,292,6,6,9,0.25,1599,291,110,192,435,52,61,64,382,293,556,93,210,476,958,653,467,347,765,746,473,291,606,589,225,219,797,856,119,578,25,55,88,1,606,15,51,62,19,764,15,17,0.04,0.33,1.17,1.04,1.19,1.06,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
594,HL/2,152,383,42,macdh,300,7,6,19,0.05,2068,819,252,5,665,278,223,513,44,370,430,280,90,627,720,660,486,258,731,533,371,296,770,335,813,265,386,298,399,926,16,21,87,5,271,16,37,101,11,334,17,2,0.03,0.17,1.18,1.01,1.12,1.14,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
595,close,169,433,37,macd,376,8,6,8,0.06,2067,504,225,122,441,339,22,438,38,257,431,214,203,84,601,557,372,250,631,586,445,337,63,201,676,321,600,404,143,837,30,51,79,17,823,15,42,84,20,868,11,4,0.37,0.07,1.05,1.15,1.1,1.0,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
596,close,183,414,37,macds,27,7,6,12,0.23,239,849,63,396,945,3,227,119,285,286,592,317,214,148,982,801,488,355,687,609,379,258,584,968,439,187,363,503,713,82,13,57,92,5,246,6,12,25,2,930,22,2,0.27,0.17,1.01,1.03,1.1,1.06,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
597,low,183,397,35,macds,95,8,6,13,0.09,1564,465,176,194,750,118,78,573,181,129,414,330,255,531,758,659,500,405,818,771,392,303,79,191,906,752,35,983,998,412,7,24,94,16,345,12,47,53,16,280,11,9,0.38,0.32,1.07,1.06,1.19,1.17,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
598,HL/2,200,406,30,macd,178,9,6,16,0.31,759,955,344,197,923,376,260,793,212,157,689,70,360,589,748,556,497,324,959,701,466,429,72,874,757,43,233,457,436,173,21,29,40,10,595,17,28,100,14,761,21,11,0.32,0.23,1.03,1.1,1.17,1.1,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
599,HLC/3,172,423,28,macd,11,6,6,13,0.18,526,395,394,268,861,207,120,336,133,49,52,66,87,101,986,503,494,295,862,557,414,255,128,566,119,529,284,482,205,933,7,21,97,19,267,14,20,45,10,698,14,7,0.21,0.07,1.15,1.15,1.15,1.2,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
600,OHLC/4,158,407,32,macd,372,7,6,1,0.24,343,311,380,121,713,277,120,684,333,112,604,347,120,685,895,682,313,303,747,618,436,421,429,887,141,820,612,399,508,275,25,27,81,13,386,15,34,6,12,540,18,16,0.3,0.29,1.08,1.02,1.13,1.0,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
601,open,150,468,35,macds,43,7,6,11,0.02,799,758,327,271,994,321,239,219,347,153,322,162,126,466,698,643,335,322,984,902,480,478,808,166,723,839,930,332,220,497,5,6,103,7,645,16,30,65,14,49,16,19,0.34,0.11,1.01,1.12,1.15,1.05,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
602,HLC/3,209,372,36,macds,234,7,6,17,0.12,2499,414,210,56,383,321,209,152,350,195,803,48,391,9,790,734,476,353,711,622,397,328,59,808,97,602,725,936,313,196,19,22,19,13,765,11,48,95,14,786,17,18,0.38,0.38,1.11,1.19,1.03,1.03,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
603,high,165,463,28,macd,154,9,6,13,0.15,986,847,189,83,560,357,130,433,254,175,815,268,39,935,877,769,483,464,655,501,351,293,276,727,831,261,846,667,929,154,11,43,39,10,212,4,33,100,18,556,1,2,0.01,0.39,1.0,1.05,1.09,1.07,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
604,open,156,538,40,macdh,364,6,6,16,0.16,2071,496,208,123,429,266,190,572,142,45,605,91,168,625,882,791,494,441,937,869,488,346,734,625,127,858,229,166,398,932,14,44,83,18,381,18,43,90,7,750,19,21,0.39,0.35,1.04,1.05,1.18,1.05,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
605,high,204,459,29,macdh,54,6,6,12,0.34,715,919,205,10,376,330,121,356,90,276,892,292,282,101,898,692,478,411,599,584,315,267,824,318,299,807,11,437,99,512,9,15,75,14,741,2,48,13,4,279,19,9,0.22,0.37,1.03,1.1,1.06,1.11,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
606,HLCC/4,164,519,33,macd,115,9,6,11,0.02,373,577,134,95,693,362,270,923,14,127,96,280,62,824,972,741,479,260,869,603,360,273,557,511,934,604,517,57,556,698,20,43,3,15,640,11,26,6,5,998,10,7,0.19,0.12,1.06,1.13,1.16,1.19,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
607,close,166,421,41,macds,257,6,6,13,0.16,2281,901,23,118,911,244,249,126,352,140,991,170,311,109,912,856,498,446,750,544,360,271,320,609,636,728,92,448,455,892,3,16,3,12,674,11,50,56,15,937,4,8,0.16,0.14,1.08,1.13,1.14,1.15,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
608,close,201,463,29,macdh,210,7,6,18,0.14,2667,430,349,36,457,305,206,863,4,259,829,64,278,336,710,645,429,296,795,564,448,420,577,403,274,965,389,542,725,211,7,40,7,16,189,10,29,45,13,332,17,3,0.27,0.32,1.19,1.01,1.11,1.11,True,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
609,OHLC/4,185,479,31,macd,245,9,6,4,0.24,650,601,292,77,434,334,335,147,338,98,445,256,265,33,841,522,458,401,842,663,462,305,573,329,922,697,666,240,894,769,12,30,86,9,452,6,36,88,11,960,7,12,0.06,0.11,1.02,1.19,1.09,1.19,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
610,low,160,429,39,macd,110,7,6,15,0.35,1179,447,349,368,895,191,111,648,366,301,961,105,95,613,682,568,456,268,721,658,392,269,379,9,679,502,207,342,923,493,29,56,3,19,453,14,37,98,15,934,2,20,0.28,0.29,1.1,1.18,1.13,1.2,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
611,HLC/3,205,537,33,macd,80,6,6,3,0.38,2274,412,134,251,680,372,378,907,46,268,363,293,126,121,992,891,367,259,980,703,419,295,510,882,53,639,499,94,622,17,10,32,7,13,23,6,16,103,18,993,9,10,0.11,0.33,1.18,1.16,1.16,1.1,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
612,high,208,480,29,macds,174,7,6,13,0.21,2128,380,327,2,732,178,139,251,313,381,393,330,222,478,970,548,472,440,904,628,312,297,375,778,636,436,876,46,160,100,12,54,35,14,489,13,37,36,17,715,23,20,0.18,0.26,1.04,1.12,1.01,1.15,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
613,open,174,426,41,macds,29,7,6,13,0.11,1273,687,144,397,131,63,185,165,115,215,835,251,328,857,565,500,407,397,677,614,429,380,502,673,51,681,479,449,236,272,10,40,29,6,217,10,24,56,13,326,12,24,0.38,0.1,1.15,1.12,1.15,1.19,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
614,HLC/3,146,411,28,macd,304,8,6,12,0.35,601,608,15,342,153,360,34,502,331,102,517,7,78,942,697,618,476,463,885,719,435,366,834,656,896,461,146,269,624,166,20,34,33,10,56,16,19,55,10,65,15,11,0.07,0.21,1.03,1.15,1.07,1.16,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
615,HLCC/4,208,477,33,macd,248,6,6,18,0.03,1252,327,379,138,646,137,186,945,324,21,647,62,239,599,903,513,491,458,889,680,382,339,693,66,916,679,364,833,456,518,3,33,12,13,144,10,26,74,8,550,6,12,0.33,0.25,1.05,1.11,1.11,1.11,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
616,high,199,514,33,macd,18,8,6,18,0.3,1236,462,25,292,620,62,347,246,103,364,399,16,354,459,865,845,486,322,891,569,464,317,67,569,227,27,352,438,488,75,23,58,16,13,487,6,49,22,9,703,22,3,0.16,0.1,1.1,1.02,1.06,1.09,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
617,low,177,420,32,macd,164,7,6,14,0.28,1671,833,151,312,2,175,195,699,206,292,737,355,4,70,577,523,413,262,713,540,488,467,120,132,227,872,502,835,441,540,12,39,24,4,182,7,40,84,10,814,1,1,0.25,0.27,1.06,1.01,1.18,1.11,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
618,close,197,432,29,macd,2,8,6,15,0.21,2831,997,164,63,910,73,340,662,77,249,921,40,291,150,758,506,497,467,775,653,392,353,194,223,112,431,24,865,224,489,8,30,7,13,930,12,15,80,19,46,5,13,0.14,0.29,1.06,1.01,1.07,1.09,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
619,HLC/3,177,477,42,macd,5,9,6,7,0.34,1132,572,348,131,55,274,326,894,224,117,57,141,125,485,765,527,401,292,961,600,438,306,724,677,812,127,241,310,490,352,26,30,26,3,400,17,27,31,2,376,22,5,0.38,0.1,1.04,1.0,1.03,1.04,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
620,close,207,397,36,macds,361,7,6,7,0.39,907,904,163,157,423,377,114,947,31,274,164,46,30,653,966,865,452,449,970,845,342,289,20,569,543,539,22,727,508,86,12,60,24,5,918,10,41,22,17,291,10,24,0.19,0.39,1.05,1.17,1.17,1.04,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
621,HLCC/4,153,533,31,macdh,50,9,6,8,0.3,1835,382,338,42,325,67,79,601,244,206,184,32,74,218,734,508,425,388,742,733,487,392,727,320,592,415,44,911,550,847,15,37,14,18,539,6,17,77,11,255,5,2,0.32,0.06,1.11,1.18,1.0,1.01,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
622,HLCC/4,193,460,37,macdh,11,8,6,17,0.15,1959,291,239,192,596,224,137,409,317,17,634,124,318,8,748,564,286,255,637,568,470,401,736,294,629,363,291,74,735,529,13,25,63,10,905,18,41,27,18,320,1,12,0.14,0.3,1.01,1.09,1.08,1.18,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
623,high,190,514,30,macd,152,7,6,11,0.17,236,977,200,179,318,119,155,870,265,224,546,114,6,713,860,822,436,349,892,541,318,270,485,46,672,882,312,435,530,870,12,60,77,8,156,2,11,58,19,967,3,16,0.11,0.13,1.2,1.14,1.05,1.1,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
624,high,199,447,29,macd,354,7,6,2,0.07,578,399,376,23,760,257,91,215,262,127,545,231,153,976,816,614,485,279,857,825,463,267,160,127,431,635,968,459,232,24,14,17,101,5,907,18,26,2,8,551,20,20,0.05,0.25,1.11,1.13,1.0,1.15,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
625,HL/2,143,397,42,macdh,352,8,6,19,0.2,1272,574,386,341,809,177,196,130,18,384,961,259,395,921,727,718,417,281,786,671,497,306,949,398,677,140,928,598,460,391,6,34,6,3,595,10,49,71,14,92,11,23,0.32,0.29,1.0,1.06,1.06,1.2,False,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
626,open,198,406,36,macds,381,8,6,13,0.37,1932,927,79,64,682,164,382,410,320,354,64,161,341,152,968,884,463,452,914,526,479,453,165,351,551,121,908,783,668,578,30,44,69,6,838,8,30,49,4,993,4,11,0.22,0.24,1.13,1.15,1.11,1.04,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
627,OHLC/4,201,429,36,macdh,238,9,6,14,0.34,956,422,73,105,2,67,20,303,186,121,318,213,2,635,644,604,446,334,696,574,467,383,818,975,408,392,229,547,683,523,22,42,64,20,496,5,19,61,8,220,13,9,0.27,0.24,1.15,1.12,1.13,1.12,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
628,high,212,448,29,macds,130,8,6,6,0.17,2319,458,195,66,674,366,68,897,174,95,293,203,240,60,890,624,463,442,889,501,474,289,655,335,923,204,61,72,556,917,29,45,43,4,311,12,39,77,2,223,16,13,0.34,0.2,1.11,1.19,1.05,1.13,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
629,high,143,450,37,macdh,225,8,6,19,0.38,1121,291,383,323,742,348,301,824,363,320,365,330,279,268,913,790,325,304,955,853,500,258,85,942,237,372,974,320,610,925,10,36,22,12,54,15,28,79,4,737,25,16,0.07,0.28,1.01,1.14,1.14,1.0,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
